Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0289981	1327	588	544	653	171	255	687	881	766	333	235	316	536.44	778	295	0.381	-1.393	-6.216	5.09599752480716e-10	3.42788183313169e-08	0.0296	0.0381	0.0337	0.0337	TRUE	NA
FBtr0076525	1992	741	873	1128	441	499	1031	1110	1230	576	606	619	861.92	1124	600	0.535	-0.901	-6.215	5.13526085067613e-10	3.4412083223224e-08	0.0013	0.0335	0.0138	0.0138	TRUE	NA
FBtr0079632	2019	725	867	1117	359	459	1045	1086	1221	570	493	569	830.87	1117	544	0.488	-1.034	-6.204	5.50619408606105e-10	3.66203306678594e-08	0.0073	0.0338	0.0186	0.0186	TRUE	NA
FBtr0079491	78175	22435	24152	25409	13185	13674	40456	33612	34024	12976	18105	16963	26022.8	36031	16015	0.442	-1.178	-6.184	6.24063413940259e-10	4.11951711045415e-08	0.0322	0.0262	0.0261	0.0261	TRUE	NA
FBtr0303756	670	202	173	273	78	76	347	303	244	139	107	94	205.65	298	113	0.381	-1.393	-6.161	7.22254047360493e-10	4.74996146909088e-08	0.0055	0.0576	0.0302	0.0302	TRUE	NA
FBtr0086670	812	271	263	377	100	136	420	406	371	193	137	169	282.55	399	166	0.417	-1.263	-6.146	7.92534868174909e-10	5.15468174738321e-08	0	0.049	0.0258	0.0258	TRUE	NA
FBtr0303387	66607	18649	13990	36036	5953	6708	34469	27940	19709	18403	8174	8322	19502.82	27373	11633	0.4	-1.322	-6.124	9.11889806581593e-10	5.90924636199083e-08	0.0405	0.0263	0.0335	0.0335	TRUE	NA
FBtr0332017	948	602	561	452	320	288	491	902	790	231	439	357	535.06	728	342	0.471	-1.088	-6.104	1.03213435741832e-09	6.61575685401719e-08	0.0068	0.0381	0.0207	0.0207	TRUE	NA
FBtr0074276	7023	2408	2575	3160	1419	1072	3634	3608	3628	1614	1949	1330	2626.97	3623	1631	0.45	-1.152	-6.071	1.26734265537986e-09	8.03604262233872e-08	0.0231	0.0284	0.0255	0.0255	TRUE	NA
FBtr0076792	3175	1057	1164	1369	683	668	1643	1584	1640	699	938	829	1222.03	1622	822	0.503	-0.992	-6.07	1.27592214888404e-09	8.06154954853844e-08	0.009	0.0313	0.0183	0.0183	TRUE	NA
FBtr0308253	3051	1106	982	1661	477	423	1579	1657	1383	848	655	525	1107.89	1540	676	0.434	-1.206	-6.033	1.60915341041373e-09	1.00591989341446e-07	0.024	0.0318	0.0276	0.0276	TRUE	NA
FBtr0085423	917	329	349	231	119	188	475	493	492	118	163	233	328.95	487	171	0.342	-1.549	-6.029	1.64971879855498e-09	1.02764701638155e-07	0.0412	0.0457	0.0435	0.0435	TRUE	NA
FBtr0086975	8764	3239	4056	4820	2218	2448	4535	4853	5714	2461	3046	3037	3941.01	5034	2848	0.564	-0.825	-6.012	1.83423813344211e-09	1.13459814051484e-07	0.0042	0.0276	0.0133	0.0133	TRUE	NA
FBtr0087257	8402	2781	2910	4789	1464	1975	4348	4167	4099	2446	2010	2450	3253.35	4205	2302	0.547	-0.87	-6.008	1.88296567514242e-09	1.16068103689702e-07	0.0059	0.0279	0.0147	0.0147	TRUE	NA
FBtr0310438	458	189	199	203	86	91	237	283	280	104	118	113	189.2	267	112	0.42	-1.253	-6	1.96877177816062e-09	1.20935908081388e-07	0	0.0604	0.0249	0.0249	TRUE	NA
FBtr0336736	303	206	155	99	59	41	157	309	218	51	81	51	144.37	228	61	0.273	-1.872	-5.998	1.99628972138528e-09	1.20946443359681e-07	0.0472	0.0711	0.0597	0.0597	TRUE	NA
FBtr0088996	1160	386	538	275	193	237	600	578	758	140	265	294	439.33	645	233	0.344	-1.54	-5.986	2.15624050553141e-09	1.30191299601898e-07	0.0485	0.0408	0.0447	0.0447	TRUE	NA
FBtr0340709	636	101	140	129	37	53	329	151	197	66	51	66	143.35	226	61	0.277	-1.852	-5.968	2.40500280684238e-09	1.44717362774995e-07	0.044	0.0714	0.0577	0.0577	TRUE	NA
FBtr0345487	342	117	96	82	39	26	177	175	135	42	54	32	102.53	162	43	0.26	-1.942	-5.963	2.46953815697636e-09	1.48096947576504e-07	0.0251	0.0895	0.061	0.061	TRUE	NA
FBtr0081958	118	26	37	3	3	1	61	39	52	2	4	1	26.51	51	2	0.041	-4.608	-5.939	2.86982085315882e-09	1.7152027267984e-07	0.0819	0.2718	0.1956	0.1956	TRUE	NA
FBtr0084659	937	316	360	349	167	202	485	473	507	178	229	251	353.94	488	219	0.443	-1.176	-5.896	3.71925389425947e-09	2.19324402144481e-07	0.0091	0.0443	0.0252	0.0252	TRUE	NA
FBtr0308034	623	212	199	177	78	111	322	318	280	90	107	138	209.26	307	112	0.358	-1.48	-5.884	3.99722668674412e-09	2.34933346562094e-07	0.0224	0.0571	0.0393	0.0393	TRUE	NA
FBtr0112577	1627	656	517	725	274	337	842	983	728	370	376	418	619.61	851	388	0.456	-1.134	-5.876	4.20310716226629e-09	2.46215790753817e-07	0.0154	0.0365	0.0248	0.0248	TRUE	NA
FBtr0299524	1015	280	247	407	138	134	525	420	348	208	189	166	309.38	431	188	0.438	-1.193	-5.871	4.32719740095355e-09	2.51817267171939e-07	0.0077	0.047	0.0255	0.0255	TRUE	NA
FBtr0082183	2740	1006	1025	1033	290	569	1418	1507	1444	528	398	706	1000.13	1456	544	0.374	-1.42	-5.867	4.43732504267767e-09	2.57379401082002e-07	0.0488	0.0325	0.0409	0.0409	TRUE	NA
FBtr0085209	499	166	234	134	74	98	258	249	330	68	102	122	188.03	279	97	0.339	-1.562	-5.849	4.93189318359005e-09	2.83279617892505e-07	0.0287	0.0606	0.0443	0.0443	TRUE	NA
FBtr0332930	648	207	151	236	71	62	335	310	213	121	97	77	192.19	286	98	0.343	-1.545	-5.841	5.18524950284790e-09	2.96868119595088e-07	0.0277	0.0598	0.0429	0.0429	TRUE	NA
FBtr0306244	692	177	204	184	59	102	358	265	287	94	81	127	202.03	303	101	0.331	-1.595	-5.799	6.66369248619651e-09	3.76637008860391e-07	0.0357	0.0582	0.0475	0.0475	TRUE	NA
FBtr0302592	754	228	183	274	70	106	390	342	258	140	96	131	226.19	330	122	0.372	-1.425	-5.779	7.51571414984565e-09	4.18114776807923e-07	0.0204	0.0547	0.0377	0.0377	TRUE	NA
FBtr0087008	2280	834	908	1192	402	579	1180	1250	1279	609	552	718	931.26	1236	626	0.507	-0.979	-5.76	8.39733838618094e-09	4.63195090710342e-07	0.0094	0.0329	0.0196	0.0196	TRUE	NA
