Name	RNAi_1	RNAi_3	RNAi_4	Untreated_1	Untreated_3	Untreated_4
FBtr0303575	52.701	23.433	26.381	174.254	25.941	29.723
FBtr0303573	1173.128	456.304	433.837	1292.215	300.834	422.848
FBtr0303585	94.268	72.698	66.08	196.953	54.613	55.777
FBtr0303580	303.823	374.53	533.62	1058.774	543.509	537.955
FBtr0340546	0	0	0	0	0	0
FBtr0080412	1	0	0	0	0	0
FBtr0113098	54.342	5.224	9.441	11.286	6.295	3.604
FBtr0086559	702.549	242.542	306.084	660.402	220.161	251.282
FBtr0113097	20.232	3.659	6.071	10.14	2.911	2.213
FBtr0086558	32.877	17.575	20.405	83.173	7.634	10.901
FBtr0076999	89	31	37	94	27	27
FBtr0100040	4.51	3.575	4.569	6.023	3.967	4.789
FBtr0306624	5.013	4.994	4.864	6.396	5.18	5.676
FBtr0306622	71.407	36.746	28.527	104.371	33.454	28.92
FBtr0306623	252.752	57.633	56.42	222.338	104.272	48.868
FBtr0307191	7.469	4.722	6.731	5.709	7.246	7.336
FBtr0100043	52.012	18.711	26.414	89.683	20.05	21.746
FBtr0100044	109.654	22.463	49.875	166.007	34.616	31.515
FBtr0100041	25.785	13.571	29.017	38.698	16.963	19.799
FBtr0306619	6.648	4.408	4.362	7.398	4.554	4.614
FBtr0100042	11.77	4.224	10.614	8.233	8.064	9.894
FBtr0100039	6.332	3.54	4.24	5.77	3.847	4.185
FBtr0306620	6.661	4.413	4.367	7.414	4.56	4.62
FBtr0113052	162.541	62.713	54.358	123.96	36.778	38.533
FBtr0305126	118.126	23.55	48.697	152.715	24.222	40.518
FBtr0091759	19	3	3	5	2	3
FBtr0334465	121.881	47.055	50.531	251.012	34.398	52.26
FBtr0073526	4681.864	2268.757	2632.906	5777.181	2138.863	2214.465
FBtr0073527	129.149	67.273	69.619	656.098	143.572	117.221
FBtr0334464	511.774	109.921	128.62	402.577	176.478	175.86
FBtr0334463	74.838	20.053	22.325	40.408	18.702	25.195
FBtr0344414	25.735	11.837	11.716	4.372	4.544	26.276
FBtr0077260	662.265	312.163	331.284	666.628	206.456	226.724
FBtr0088422	768.054	260.305	194.847	475.466	420.9	290.669
FBtr0088421	1482.838	664.774	994.777	2097.15	562.649	634.564
FBtr0088420	45.357	59.831	90.477	28.268	63.884	154.098
FBtr0333067	29.899	26.148	28.599	28.091	20.766	20.019
FBtr0304925	34.852	32.941	37.299	28.025	25.801	25.65
FBtr0078096	5	0	1	5	1	1
FBtr0306054	0	0	0	0	0	0
FBtr0086075	7.085	1.11	1.064	0.961	1.083	1.11
FBtr0302019	61.915	15.89	17.936	47.039	14.917	10.89
FBtr0342742	15.218	4.417	10.008	20.753	6.75	5.462
FBtr0073573	15.187	4.415	9.995	23.208	6.744	5.459
FBtr0342743	22.65	5.171	7.997	31.502	4.533	8.17
FBtr0085193	23.186	5.124	3.656	20.593	4.834	8.664
FBtr0085191	49.545	137.694	157.374	101.728	83.413	131.641
FBtr0085192	2038.269	476.182	580.97	1947.679	451.753	368.695
FBtr0308698	37.752	20.325	14.663	27.287	20.449	24.71
FBtr0077968	395.391	158.959	257.583	465.445	143.805	152.028
FBtr0344790	185.322	102.151	117.216	141.459	71.761	64.373
FBtr0335395	232.866	104.48	87.136	200.69	97.129	78.797
FBtr0335394	528.92	144.924	115.892	378.84	130.508	180.405
FBtr0339113	435.775	203.652	244.675	476.134	148.611	180.587
FBtr0332510	0.5	0	0	1.488	0	0
FBtr0346422	0.5	0	0	1.512	1	0
FBtr0082546	0.001	0	0	2	0	0
FBtr0088922	511.004	216.804	229.855	692.673	247.666	265.656
FBtr0337000	24.476	2.755	6.555	19.91	2.334	2.535
FBtr0333094	113.249	3.757	12.795	86.566	28.113	9.914
FBtr0080388	1494.891	564.877	640.796	1651.208	347.572	469.5
FBtr0333093	39.861	0.365	9.409	38.226	0.315	5.585
FBtr0080781	0	0	0	0	0	0
FBtr0073534	20.804	8.806	3.04	29.076	3.678	8.207
FBtr0073532	18.537	1.25	3.067	4.421	1.732	3.326
FBtr0073533	238.659	107.944	125.892	263.502	98.59	98.467
FBtr0081815	228.433	95.106	109.961	123.291	48.495	95.086
FBtr0339725	265.567	87.894	116.039	372.709	72.505	76.914
FBtr0300200	46.829	21	25.931	47.235	15.27	25.76
FBtr0306796	0	0	1	1	1	1
FBtr0273448	0	0	3	0	0	1
FBtr0303380	0	0	0	0	0	0
FBtr0073943	12.603	3.22	6.458	7.484	3.128	2.854
FBtr0343365	11.109	3.127	4.997	6.945	2.4	2.17
FBtr0073944	10.361	3.073	5.844	6.653	2.989	2.741
FBtr0343366	13.927	1.579	2.701	7.918	2.482	2.235
FBtr0332754	0.497	0	0	0.941	0	0
FBtr0113180	0.503	0	0	1.059	0	0
FBtr0084342	0	0	0	1	0	0
FBtr0086803	1	0	0	0	0	0
FBtr0332999	252.647	81.999	95.828	453.635	111.414	134.779
FBtr0302504	394.353	152.001	168.172	411.365	184.586	197.221
FBtr0072596	835.443	287.206	305.487	685.639	192.533	253.352
FBtr0331403	4.618	3.794	15.353	5.021	4.467	3.648
FBtr0082131	1102	405	429	894	274	364
FBtr0070568	1475.078	473.654	596.073	874.415	326.855	379.061
FBtr0331609	51.922	8.346	11.927	151.585	4.145	4.939
FBtr0076186	1924	827	857	1899	615	697
FBtr0345435	104.755	47.492	72.618	96.363	72.817	56.195
FBtr0080050	5061.245	2283.508	2733.382	3663.637	1494.183	1982.805
FBtr0079143	0	0	0	0	0	0
FBtr0342615	0	0	0	0	0	0
FBtr0070283	770.065	406.426	392.009	741.59	265.863	341.869
FBtr0112358	0	0	0	0	0	0
FBtr0346437	131.087	30.027	29.762	80.283	29.746	30.146
FBtr0080361	3054.502	1187.973	1445.238	3607.717	1129.254	1310.854
FBtr0100076	3	0	0	0	1	1
FBtr0074686	185.382	75.047	92.467	209.17	83.379	88.263
FBtr0073218	8.475	3	1.283	19.091	1.6	6.97
FBtr0112359	0	0	0	0	0	0
FBtr0340401	16.547	1.835	3.175	10.738	2.79	1.869
FBtr0307539	4.95	1.936	2.693	5.72	0.562	1.975
FBtr0082376	2	0	2	6	3	1
FBtr0080026	511	154	156	453	123	144
FBtr0082341	3	0	3	3	3	0
FBtr0073602	41.759	49.276	38.069	134.653	71.701	88.574
FBtr0073603	924.241	328.724	456.931	781.347	339.299	335.426
FBtr0089095	454.572	55.778	82.144	275.548	63.093	53.927
FBtr0089094	1861.713	248.154	406.202	1707.45	426.918	281.975
FBtr0089092	1345.715	319.068	227.654	1076.001	287.989	392.099
FBtr0330190	72.218	59.227	69.032	73.886	63.58	63.514
FBtr0333626	275.848	141.88	152.785	362.118	150.134	156.693
FBtr0075318	1020.348	181.422	105.781	447.877	148.317	166.86
FBtr0305084	95.353	90.147	111.178	86.842	107.857	91.706
FBtr0333625	402.833	183.62	178.172	641.397	185.407	238.447
FBtr0330189	218.8	132.029	144.315	302.96	125.477	147.596
FBtr0305086	2093.18	774.764	1034.737	2937.92	902.228	732.184
FBtr0110871	0	0	0	1	0	0
FBtr0346967	7.844	2.771	2.211	2.79	0.655	1.906
FBtr0081617	5.131	4.048	2.91	4.139	0.673	4.743
FBtr0081616	5.025	3.985	2.879	4.071	0.672	2.351
FBtr0339969	11587.726	4470.5	5088.74	10860.534	3555.07	4243.428
FBtr0087568	85.181	44.5	44.26	64.466	64.93	44.572
FBtr0078987	24	10	12	36	10	11
FBtr0321284	1557.473	344.86	437.737	1517.248	353.092	274.915
FBtr0078255	542.527	259.14	151.263	491.752	136.908	167.085
FBtr0080231	5579.992	2088.157	2228.294	5715.062	1679.157	1817.621
FBtr0080232	562.159	135.139	237.502	384.049	143.843	61.379
FBtr0088551	3	1	5	7	1	2
FBtr0076556	27	7	6	17	4	11
FBtr0344422	1.22	0	0.5	1.007	0	0
FBtr0344423	2.78	0	0.5	0.993	0	0
FBtr0089036	1	0	0	0	0	1
FBtr0082881	0	0	0	0	0	0
FBtr0330304	370.743	99.397	107.936	393.725	96.365	114.056
FBtr0330303	500.564	481.709	574.63	1015.068	404.451	420.396
FBtr0336766	1563.439	193.978	223.25	951.661	215.238	253.81
FBtr0330305	264.422	130.862	125.761	365.854	116.087	115.914
FBtr0336765	938.035	439.054	401.423	1119.043	469.16	348.825
FBtr0078997	1523.562	578.457	601	1467.506	463.423	589
FBtr0301852	1277.375	908.014	888.218	1368.978	490.159	678.013
FBtr0305675	362.516	73.234	101.881	116.976	90.214	86.288
FBtr0332660	1.119	0	0.668	3.048	1.341	0.668
FBtr0302032	1.105	1	0.665	2.895	1.318	0.665
FBtr0302033	2.776	0	0.668	3.057	1.342	0.668
FBtr0073899	579	250	332	466	143	196
FBtr0114512	9	4	0	6	4	3
FBtr0305326	0	0	0	1	0	0
FBtr0305327	0	0	0	0	0	0
FBtr0082319	121.931	52.852	56.975	123.559	42.476	47.967
FBtr0344138	29.815	1.148	1.025	4.441	1.524	1.852
FBtr0337038	23.093	7.593	8.897	9.627	6.643	3.472
FBtr0337039	16.313	7.649	8.974	9.719	6.685	3.483
FBtr0089771	15.814	7.543	8.826	9.544	6.604	3.462
FBtr0089772	16.124	7.609	8.342	9.654	6.298	3.104
FBtr0304905	16.331	7.653	8.98	9.726	6.688	3.484
FBtr0081019	2.727	0.923	1.342	1.818	0.752	0.322
FBtr0081014	2.727	0.923	1.342	1.818	0.752	0.448
FBtr0081015	2.404	0.91	1.316	4.644	0.918	2.156
FBtr0100315	2.408	0.914	1.317	2.397	1.101	1.213
FBtr0081016	2.408	0.915	1.317	2.397	0.918	1.213
FBtr0100313	2.599	0.914	1.317	2.6	1.101	1.213
FBtr0081017	2.516	0.923	1.342	1.624	0.575	0.322
FBtr0081013	2.727	0.923	1.342	1.818	0.575	0.448
FBtr0081018	2.516	0.923	1.342	1.624	0.575	0.448
FBtr0081020	2.727	0.923	1.342	1.818	0.575	0.322
FBtr0100314	2.726	0.923	1.342	1.818	0.752	0.448
FBtr0100316	2.515	0.923	1.341	1.624	0.404	0.448
FBtr0074741	480.167	76.313	91.973	305.574	95.644	139.143
FBtr0332481	290.814	224.687	255.027	525.576	205.319	200.736
FBtr0073271	107.426	86.55	131.058	81.949	39.776	20.867
FBtr0073273	130.956	17.159	13.96	27.962	18.542	18.138
FBtr0073272	354.331	78.083	98.181	383.151	109.085	75.014
FBtr0300877	165.262	91.961	57.356	484.326	136.386	113.708
FBtr0310630	94.197	26.935	36.744	110.728	48.881	58.179
FBtr0302304	30.357	6.399	6.635	12.451	12.823	8.414
FBtr0302303	53.998	7.914	12.554	30.954	13.507	7.68
FBtr0082205	109	29.039	35	121	30	33
FBtr0339523	37.046	11.741	14.362	50.991	13.886	8.123
FBtr0079849	157.594	34.983	46.974	182.2	49.194	47.913
FBtr0335508	142.36	22.241	27.664	175.776	31.921	33.937
FBtr0346114	12.397	2.546	2.868	2.189	0.499	1.406
FBtr0089376	3.604	3.455	4.133	2.811	0.501	1.594
FBtr0075190	10609.27	2526.027	3297.934	7384.341	1884.451	1627.346
FBtr0075191	3896.013	2789.676	2655.895	1935.27	1343.522	1732.495
FBtr0083673	8	3	5	10	3	2
FBtr0073229	1348.772	509.65	648.851	1339.072	398.01	552.004
FBtr0333085	80.262	51.853	49.126	57.575	52.026	49.968
FBtr0333084	1175.937	235.326	383	888.627	247.31	304.276
FBtr0081502	1434.801	352.821	261.874	1735.798	367.664	277.756
FBtr0075241	1	0	0	0	0	0.189
FBtr0074139	216	45	55	169	74	46
FBtr0088337	11.923	15.826	13.021	68.15	34.446	63.453
FBtr0310141	31.855	9.041	2.68	16.287	3.543	3.998
FBtr0310142	61.069	16.133	36.299	105.311	45.011	20.549
FBtr0330625	3.383	3.563	3.503	3.381	3.489	3.394
FBtr0087595	368.888	124.437	140.497	342.847	85.511	116.606
FBtr0087565	3067.82	1348.61	1683.652	3539.701	1176.32	1511.305
FBtr0087564	136.18	93.39	63.348	244.918	77.68	69.695
FBtr0083051	1170	455	541	996	332	380
FBtr0304846	13.545	1.918	1.598	25.461	2.764	3.127
FBtr0304844	45.685	16.635	16.126	41.824	17.787	15.914
FBtr0330120	0.41	0.351	0.164	0.458	0.318	0.57
FBtr0304845	0.818	0.602	0.515	0.933	0.795	0.694
FBtr0347149	10.504	1.913	1.597	21.295	4.209	3.11
FBtr0080118	3.732	2.289	2.875	2.688	2.357	2.547
FBtr0340246	332.844	75.986	89.465	226.253	111.033	107.286
FBtr0080117	235.036	72.148	86.66	296.478	53.71	82.212
FBtr0334094	1939.555	743	825.173	2454.582	604.241	698.154
FBtr0076023	24.505	13	12.827	12.418	4.759	22.021
FBtr0081790	0.499	0	0	0	1.463	0
FBtr0339720	0.501	0	0	0	1.537	0
FBtr0082724	93.115	23.1	24.047	83.451	28.066	28.194
FBtr0076935	201.723	84.16	95	78.064	26	23.03
FBtr0433516	0	0.333	0	2.333	0.979	0.298
FBtr0304869	1	0.338	0	2.728	0	1.408
FBtr0329937	0	0.33	0	0.939	1.021	0.294
FBtr0087465	1.783	0.806	0.178	2.507	0	0.4
FBtr0112809	3.206	0.795	2.291	2.301	1	0.402
FBtr0112810	0.818	0.421	0.178	0.649	0	0.4
FBtr0329882	0.835	0.173	0.175	0.436	0	0.398
FBtr0301400	1.783	0.806	0.178	2.508	0	0.4
FBtr0087731	2384.956	913.04	1290.598	1459.396	710.755	742.602
FBtr0087730	973.532	466.196	271.216	1025.949	228.585	332.529
FBtr0087729	82.512	43.764	20.187	24.654	18.661	24.869
FBtr0077964	474.509	145	169	484.032	97.336	165
FBtr0077616	1591.801	724.167	909.382	1810.702	764.975	776.148
FBtr0332372	201.224	55.882	57.618	146.222	21.721	38.484
FBtr0082999	167.917	40.272	37	122.099	33.151	31.422
FBtr0308240	1	0	0	0	0	0
FBtr0072089	0	0	0	0	0	0
FBtr0075046	2	0	1	6	4	3
FBtr0079057	18.37	10.221	14.015	56.61	20.224	20.457
FBtr0110896	138.768	53.901	56.325	128.619	41.776	49.919
FBtr0077022	0.858	0	0	0.005	0	0
FBtr0333582	0.135	0	0	0.1	0	0
FBtr0079682	2209	643	765	1909	598	713
FBtr0334698	21.594	4.207	7.186	5.652	2.5	3.253
FBtr0305988	8.565	8.082	6.221	12.809	4.739	5.243
FBtr0072135	13.524	4.936	1.779	9.203	4.263	3.759
FBtr0310143	105.097	61.525	105.187	114.422	117.209	87.099
FBtr0310144	85.182	18.808	19.091	140.293	38.512	18.177
FBtr0310145	42.762	14.485	15.136	10.401	15.72	7.043
FBtr0088633	476.565	99.379	65.665	292.502	69.361	85.888
FBtr0310146	99.332	133.269	213.267	365.776	109.851	221.735
FBtr0084734	43.047	26.616	30.804	40.536	12.972	16.996
FBtr0305045	10.285	2.824	2.53	6.249	2.314	2.234
FBtr0077455	1440	707	821	1500	588	593
FBtr0334918	0	0	0	0	0	0
FBtr0334917	0	0	0	0	0	0
FBtr0091607	0	0	0	0	0	0
FBtr0079389	535	132	196	570	142	148
FBtr0079297	1966	797	826	2139	755	784
FBtr0082778	704.662	291.506	348.395	764.323	267.85	332.399
FBtr0082102	355.368	59.551	49.972	199.289	78.454	71.52
FBtr0306008	2305.707	978.116	1182.913	2917.359	1081.722	1019.095
FBtr0087766	3.572	2.816	1.51	1.004	0.5	1.003
FBtr0300286	3.428	0.184	1.49	0.996	0.5	0.997
FBtr0073799	0	0	0	1.02	0	0
FBtr0339946	85.298	40.921	36.561	93.459	40.716	45.112
FBtr0073796	1711.091	664.079	729.439	1329.822	421.284	508.888
FBtr0077568	3	0	3	3	1	2
FBtr0086070	60.492	12.468	13.145	22.074	9.371	9.243
FBtr0335263	78.479	17.869	19.395	32.919	12.09	11.849
FBtr0086067	316.284	104.722	112.618	283.263	108.431	126.676
FBtr0086069	35.305	5.813	5.924	36.768	5.061	5.04
FBtr0086068	16.44	10.128	9.918	9.643	8.047	8.192
FBtr0331687	0.5	0	0.998	0.335	0	0
FBtr0331688	0.5	0	1.002	1.665	0	0
FBtr0301426	335.898	134.185	159.782	570.047	217.783	168.334
FBtr0345696	0	0	0	0	0	0
FBtr0075802	0	0	0	0	0	0
FBtr0080181	1493.247	639.982	701.981	1584.516	555.972	586
FBtr0074331	948.074	294.139	336.499	1158.567	260.293	328.867
FBtr0344089	11.321	11.493	11.427	5.845	5.939	11.543
FBtr0079299	1146	364	453	1328	345	480
FBtr0344147	0	0	0	0	0	0
FBtr0305066	0	0	0	0	0	0
FBtr0074915	434	166	229	440	127	167
FBtr0074613	217.93	26.101	97.143	207.082	66.452	55.976
FBtr0074612	3871.07	1980.899	2272.857	3718.918	1655.548	1651.024
FBtr0335015	0.299	0	0.002	0.671	0.332	0
FBtr0083978	1.405	0	0.002	0.661	0.336	0
FBtr0335016	0.299	0	0.002	0.671	0.332	0
FBtr0088423	1080.166	532.266	575.926	1480.983	525.343	519.849
FBtr0304926	334.834	49.734	72.074	387.017	39.657	59.151
FBtr0074207	23.016	7	5	26.014	10	1.002
FBtr0340320	2.832	1.74	0.498	1.362	0.954	0
FBtr0081183	5.168	2.26	0.502	1.638	1.046	0
FBtr0305281	2	0	1	1	0	0
FBtr0075247	1	0	0	0	0	0
FBtr0308312	2.037	0	0.249	0.81	1.261	0.758
FBtr0308313	2.049	0	0.249	0.811	1.264	0.759
FBtr0073052	2.026	0	0.25	0.809	1.257	0.757
FBtr0308311	1.902	0	0.252	0.798	1.218	0.748
FBtr0113367	0	1	0	3	0	1
FBtr0087924	0	0	0	1	0	0
FBtr0079676	0	1	0	2	0	0
FBtr0070040	48.845	22.724	32.639	12.951	28.121	8.576
FBtr0331408	41.208	29.956	18.001	3.212	14.541	27.66
FBtr0070041	1544.948	323.321	374.36	1668.837	296.338	384.764
FBtr0079349	2306.822	810.202	862.965	2401.382	807.91	821.896
FBtr0074384	2.275	0.774	1.374	0.74	0.589	1.777
FBtr0074385	2.61	0.791	1.466	0.755	0.594	0.886
FBtr0340358	4.32	1.1	1.415	1.601	0.764	1.051
FBtr0334460	2.404	0.781	1.411	0.746	0.591	0.872
FBtr0334461	2.28	0.775	1.376	0.741	0.589	1.543
FBtr0087732	2996	1484	1685	2153	912	1059
FBtr0087981	1	0	0	0	0	0
FBtr0112922	1.668	0.233	0.45	0	1	0.498
FBtr0078619	0.332	2.767	3.55	0	0	0.502
FBtr0086108	2081.393	917	1099	2543	1016	1050
FBtr0331245	377.776	212.451	107.566	372.587	162.174	85.728
FBtr0081263	425.815	274.161	375.463	638.38	282.562	296.673
FBtr0081264	68.491	11.88	14.849	26.203	9.765	20.637
FBtr0331246	60.918	10.508	12.122	22.829	8.499	15.962
FBtr0070366	1051.499	518.577	584.897	945.407	396.576	359.999
FBtr0339601	258.501	75.423	75.103	294.593	28.424	155.001
FBtr0074867	0.5	0	0	1.498	0.5	0.5
FBtr0332700	0.5	0	0	1.502	0.5	0.5
FBtr0347154	3	0	0	2	0	1
FBtr0114030	720.328	187.234	213.975	511.107	144.306	162.45
FBtr0114029	6.672	0.766	2.025	2.893	0.694	0.55
FBtr0080988	0	0	0	0	0	0
FBtr0082732	0	0	0	0	0	1
FBtr0300096	1.274	0	0.127	0.072	0.251	0.012
FBtr0076829	1.868	0.209	0.068	3.798	1.043	0.465
FBtr0113288	280.993	76.504	88.078	312.49	52.111	74.01
FBtr0084886	7.921	7.687	7.695	7.944	7.321	7.689
FBtr0084888	15.085	21.314	28.974	13.451	14.961	20.961
FBtr0084887	28.098	3.474	6.585	25.56	3.395	6.609
FBtr0336450	12.322	16.658	9.34	16.131	15.1	15.378
FBtr0445401	5.066	2.188	2.628	4.79	2.157	2.192
FBtr0113287	57.17	5.631	17.092	18.404	5.077	5.624
FBtr0084889	11.183	10.545	10.609	11.23	9.879	10.535
FBtr0076846	1346.616	574.379	685.462	1929.484	488.95	665.904
FBtr0332729	661.525	132.235	71.03	613.507	66.298	57.318
FBtr0302045	507.586	62.387	173.508	375.008	200.753	187.777
FBtr0073109	480	116	126	425	103	106
FBtr0087365	68	14	14	63	30	19
FBtr0342929	426.577	124.864	107.163	287.212	98.491	69.549
FBtr0081193	820.288	204.452	261.837	844.562	214.509	213.451
FBtr0071988	7.022	1	2	13.012	5	2
FBtr0472669	205.787	82.989	98.541	275.825	66.011	77.752
FBtr0089649	136.37	30.23	18.776	568.327	108.29	80.511
FBtr0336835	49.284	37.23	72.779	55.131	46.382	38.475
FBtr0089648	214.041	116.211	111.804	148.671	95.696	108.591
FBtr0304887	138.288	24.38	41.101	160.328	75.922	43.67
FBtr0077550	0	0	0	0	0	0
FBtr0339575	0	0	0	0	0	0
FBtr0332814	0	1	0	0	0	0
FBtr0472671	6.54	0	1	9.27	0.079	1.157
FBtr0085749	1	0	0	0	0	0
FBtr0082434	983.814	319	363	1288.347	333	375
FBtr0340616	28.667	7.721	8.113	23.973	4.662	4.208
FBtr0074393	11.333	5.279	5.887	14.027	13.338	9.792
FBtr0302375	3020.304	1023.48	1409.293	4529.999	1556.039	1410.366
FBtr0346797	463.238	227.913	137.901	355.374	123.437	120.947
FBtr0343201	96.087	28.947	20.719	54.556	12.488	31.095
FBtr0074386	1973.181	734.075	661.223	1154.945	568.482	423.738
FBtr0302376	1197.485	497.218	396.972	1929.568	416.89	591.235
FBtr0302377	1893.825	531.466	696.892	1937.201	551.665	614.619
FBtr0082504	654.452	278.132	376.562	539.725	215.242	245.039
FBtr0113214	1004.008	277.401	299.713	838.932	255.893	337.785
FBtr0334685	205.975	27.454	28.064	275.586	41.816	24.965
FBtr0347361	37.514	5.431	6.962	10.644	11.101	8.028
FBtr0301623	1368.78	591.758	672.656	1291.021	418.045	555.193
FBtr0346140	130.22	39.242	16.344	15.979	23.955	12.807
FBtr0300742	0	0	0	0	0	0
FBtr0071224	0.512	0	0.51	0.276	1.116	0.001
FBtr0331456	0.496	0	0.495	1.742	0.892	0.002
FBtr0080512	147	27	22	125	57	29
FBtr0077069	0	0	0	0	0	0
FBtr0301528	0	0	0	0	0	0
FBtr0333302	368.681	133.863	150.09	285.998	85.015	152.309
FBtr0333303	8.322	9.419	13.91	24.002	13.985	8.691
FBtr0070336	374.039	42.898	153.226	215.201	75.842	103.595
FBtr0300255	176.554	50.316	52.106	42.835	35.029	56.076
FBtr0300254	81.82	32.064	35.665	25.775	48.26	26.843
FBtr0070337	284.151	131.539	182.65	318.786	245.347	219.57
FBtr0070335	242.452	96.067	83.163	318.459	107.377	65.603
FBtr0070334	3709.664	1737.67	2009.563	6056.205	2064.155	2678.829
FBtr0302435	43.463	27.078	33.098	22.833	44.255	23.927
FBtr0329954	1	0	0	1	2	0
FBtr0072395	859.16	377.503	456.624	740.168	286.205	399.978
FBtr0343505	412.819	13.33	4.421	548.455	0.657	5.447
FBtr0343504	3.021	3.167	2.955	13.377	25.138	12.576
FBtr0079488	1796	696	820	2146	643	713
FBtr0079607	4	1	3	8	3	3
FBtr0091911	10.11	2.402	7.746	5.457	0.009	2.765
FBtr0082141	2646.295	1150	1279	2383.03	767	859.553
FBtr0333893	147.331	33.954	79.827	79.507	55.588	60.25
FBtr0310451	311.197	56.617	109.426	277.452	123.17	104.571
FBtr0078450	285.601	190.719	153.286	210.466	96.884	107.685
FBtr0333892	255.967	79.194	63.054	253.154	72.545	68.546
FBtr0336972	2.47	0	0.677	2.225	0.33	0.33
FBtr0305343	2.141	0	0.667	2.799	0.333	0.333
FBtr0305342	3.389	0	0.656	3.977	0.337	0.337
FBtr0344985	58.024	14.421	26.739	63.016	8.548	9.608
FBtr0071183	414.785	184.92	232.765	208.93	119.377	154.731
FBtr0071897	48911.143	20846	24642	62286.999	17897	23659
FBtr0347153	0	0	0	0	0	0
FBtr0301935	4.918	0.832	0	4.918	1.879	0
FBtr0333233	0.082	0.168	1	0.082	0.121	0
FBtr0334654	82.526	101.932	43.798	12.931	6.825	17.788
FBtr0082068	396.883	156.394	231.103	659.867	195.324	270.078
FBtr0082069	239.729	66.674	134.099	41.324	20.851	6.218
FBtr0301390	3166.144	2028.541	2107.337	1928.663	2055.458	1692.549
FBtr0335247	2630.104	477.872	665.075	4441.337	584.542	788.451
FBtr0346516	96.975	9.756	21.538	99.916	27.126	21.116
FBtr0334082	5.054	5.837	2.524	7.692	2.6	4.421
FBtr0075895	1078.796	434.745	461.277	1554.941	420.933	476.071
FBtr0075896	53.318	17.124	27.664	24.125	9.81	44.767
FBtr0346531	48.886	6.131	6.06	5.934	12.257	6.162
FBtr0308062	4	3	0	3	1	1
FBtr0335515	3455.003	1066.859	1043.868	2737.756	652.1	759.007
FBtr0335517	29.645	71.852	55.462	37.283	32.904	46.403
FBtr0335514	180.556	260.32	193.683	220.481	150.381	186.988
FBtr0335516	22.321	15.91	18.678	13.628	14.387	11.65
FBtr0335513	153.504	93.643	99.256	95.919	85.182	70.779
FBtr0335512	2579.862	558.749	637.173	2176.892	486.848	474.996
FBtr0084590	368	125	174	411	134	171
FBtr0075460	9	0	3	5	2	1
FBtr0071692	10.192	0.5	0.971	22.954	7.117	7.305
FBtr0308642	4.81	0.504	4.029	37.056	14.883	9.695
FBtr0112452	1	0	0	1	0	0
FBtr0088129	39.06	13.026	18.57	33.448	14.879	17.872
FBtr0088128	114.94	65.974	67.43	131.749	54.121	26.128
FBtr0091873	0.085	0.054	0.047	0.095	0.164	0.168
FBtr0073148	469	128	147	379	112	109
FBtr0085106	758.724	83.442	241.488	759.47	219.316	201.085
FBtr0339262	77.276	176.558	70.512	187.53	95.684	71.915
FBtr0071982	3225.925	2278.424	2247.29	3451.347	1792.666	1852.945
FBtr0078875	463.524	419.73	488.971	937.946	384.344	406.557
FBtr0334900	779.405	61.173	137.302	458.307	71.951	57.095
FBtr0334901	425.071	138.097	93.727	205.623	120.705	129.348
FBtr0306578	17.759	8.011	4.369	18.626	2.775	4.474
FBtr0072815	0.517	0.127	1.374	0.404	0.953	0.525
FBtr0302310	0.523	0.122	0.581	0.328	0.346	0.345
FBtr0300894	0.857	0.154	0.716	0.578	0.574	0.506
FBtr0331461	25.376	9.189	6.774	27.201	3.592	4.799
FBtr0300893	0.539	0.113	2.519	0.319	0.706	0.338
FBtr0331462	3.466	0.156	1.102	0.575	0.805	0.505
FBtr0072819	0.514	0.129	0.565	0.405	0.533	0.522
FBtr0074129	66.031	11.272	13.07	57.613	12.588	9.594
FBtr0070342	9.914	2.615	4.35	8.714	2.278	1.807
FBtr0310443	9.251	0.388	2.65	0.322	2.726	5.199
FBtr0302393	0	0	0	0	0	0
FBtr0301746	0.245	0.323	0	0.158	0	0.323
FBtr0339143	0.251	0.326	0	0.464	0	0.327
FBtr0301745	0.813	0.351	0	4.187	0	0.351
FBtr0071740	0	0	0	1	1	0
FBtr0078924	89	23	22	62.174	23.786	18
FBtr0078538	113.87	44.775	52.661	151.433	37.01	67.298
FBtr0304017	0	0	0	0	0	0
FBtr0071608	200	60	87	157	67	65
FBtr0091776	1	0	3	0	0	0
FBtr0300318	0	0	0	1	0	0
FBtr0303648	314.01	71.392	76.463	129.393	152.939	71.233
FBtr0340311	46.812	36.178	32.625	47.366	27.895	39.172
FBtr0074162	470.001	113.755	85.226	534.98	58.724	149.53
FBtr0303645	125.925	36.995	33.761	51.869	26.369	50.193
FBtr0303647	174.975	25.499	41.69	174.459	31.077	27.153
FBtr0303646	989.245	384.91	422.164	998.319	293.407	374.125
FBtr0073173	153.008	61.462	88.378	212.146	53.425	56.288
FBtr0345342	20.992	2.538	5.622	14.854	5.575	8.712
FBtr0073650	11.003	4	8	34.015	7	9
FBtr0078291	2	3	4	5	3	1
FBtr0299558	673.669	218.975	206.289	959.071	245.688	188.998
FBtr0299559	435.452	78.341	132.225	671.018	137.171	154.913
FBtr0339840	46.462	6.173	7.715	27.597	6.984	8.835
FBtr0339839	50.425	16.511	17.771	58.06	14.357	26.268
FBtr0082902	2	0	0	0	0	0
FBtr0302275	0	0	0	0	0	0
