Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0082155	2476	1044	1038	1098	906	981	1245	1605	1467	553	1253	1192	1219.12	1439	999	0.655	-0.61	-2.971	0.00296520394331104	0.0264492489095341	0.0382	0.0119	0.0295	0.0295	TRUE	NA
FBtr0079957	76	284	28	274	0	0	38	437	40	138	0	0	108.74	172	46	0.003	-8.376	-2.97	0.00297504092496176	0.0265094083251271	5.1005	0.1713	2.8025	5.1005	TRUE	NA
FBtr0081472	2756	753	858	2442	720	859	1385	1158	1213	1230	996	1044	1170.88	1252	1090	0.871	-0.198	-2.97	0.00297855636350998	0.0265269456083195	0	0.0122	0.0023	0.0023	TRUE	NA
FBtr0304683	1348	769	872	733	574	876	678	1182	1232	369	794	1065	886.64	1031	743	0.686	-0.544	-2.969	0.00298638973086116	0.0265829000757444	0.0264	0.015	0.023	0.023	TRUE	NA
FBtr0081005	2802	822	883	2142	785	939	1408	1264	1248	1079	1085	1141	1204.3	1307	1102	0.84	-0.251	-2.969	0.00299136737626958	0.026613389880003	0.0023	0.012	0.0042	0.0042	TRUE	NA
FBtr0079581	1637	495	571	1342	482	567	823	761	807	676	667	689	737.07	797	677	0.847	-0.239	-2.966	0.0030180068721829	0.0268086579361159	0	0.0174	0.0033	0.0033	TRUE	NA
FBtr0076530	87	88	52	63	7	4	44	135	73	32	10	5	49.8	84	16	0.151	-2.728	-2.964	0.00303599924441385	0.0269460751495049	0.5862	0.4805	0.5631	0.5631	TRUE	NA
FBtr0305916	106	40	29	314	0	0	53	61	41	158	0	0	52.32	52	53	0.018	-5.775	-2.964	0.00303662022800067	0.0269460751495049	3.365	0.4536	2.1518	2.1518	TRUE	NA
FBtr0333396	1011	791	618	689	560	629	508	1216	873	347	774	764	747.26	866	628	0.718	-0.477	-2.959	0.00308222466099867	0.027294245655042	0.0174	0.0172	0.0173	0.0173	TRUE	NA
FBtr0077298	984	350	401	718	349	364	495	538	567	362	483	442	481.01	533	429	0.795	-0.33	-2.958	0.0030942755796018	0.0273868149389227	0	0.026	0.0068	0.0068	TRUE	NA
FBtr0290281	199	48	29	85	10	19	100	74	41	43	14	23	49.09	72	27	0.361	-1.472	-2.956	0.00311210977250929	0.0275162506136665	0.0657	0.4886	0.1466	0.1466	TRUE	NA
FBtr0072219	15739	4843	6174	11898	4988	5776	7911	7446	8725	5994	6897	7020	7332.17	8027	6637	0.824	-0.279	-2.956	0.00311979943985812	0.0275700214417153	0.0052	0.0075	0.0063	0.0063	TRUE	NA
FBtr0331197	252	51	47	147	23	32	127	78	66	74	32	39	69.37	90	48	0.527	-0.924	-2.955	0.00312637947475275	0.0276139359686559	0	0.3193	0.0517	0.0517	TRUE	NA
FBtr0303586	5123	2865	2781	2331	2372	2844	2575	4405	3930	1174	3280	3457	3136.78	3637	2637	0.668	-0.581	-2.955	0.00313134049432009	0.0276435125821955	0.0381	0.0082	0.0275	0.0275	TRUE	NA
FBtr0086272	514	122	76	218	53	23	258	188	107	110	73	28	127.4	184	70	0.369	-1.437	-2.953	0.00314684626399317	0.0277661000256813	0.1665	0.1365	0.1581	0.1581	TRUE	NA
FBtr0303364	11489	5474	5251	10097	4862	4959	5775	8416	7421	5086	6723	6027	6574.68	7204	5945	0.83	-0.269	-2.951	0.00316951003872654	0.0279229599711859	0.0068	0.0076	0.0058	0.0058	TRUE	NA
FBtr0075521	2326	513	518	1977	459	543	1169	789	732	996	635	660	830.07	897	764	0.852	-0.231	-2.95	0.00317261696264465	0.0279359759669131	0	0.0158	0.0031	0.0031	TRUE	NA
FBtr0339080	1085	196	290	659	200	176	545	301	410	332	277	214	346.49	419	274	0.658	-0.603	-2.948	0.00319633385674692	0.0281303632649226	0.023	0.0369	0.0267	0.0267	TRUE	NA
FBtr0335520	35	31	16	16	0	0	18	48	23	8	0	0	15.99	30	3	0.026	-5.248	-2.945	0.0032309292019182	0.0284202412712599	1.7786	1.4956	1.6907	1.6907	TRUE	NA
FBtr0081504	259	80	82	219	12	10	130	123	116	110	17	12	84.69	123	46	0.233	-2.102	-2.944	0.00324213178886124	0.0284749525554493	0.3735	0.2438	0.3411	0.3411	TRUE	NA
FBtr0082117	263	153	124	123	107	86	132	235	175	62	148	105	142.85	181	105	0.56	-0.837	-2.942	0.00326376553699667	0.0286356173829432	0.033	0.1158	0.0506	0.0506	TRUE	NA
FBtr0072332	1627	414	444	1322	405	431	818	636	627	666	560	524	638.59	694	583	0.839	-0.253	-2.939	0.0032884867952145	0.028793573859631	0	0.0198	0.0037	0.0037	TRUE	NA
FBtr0073956	647	155	238	472	116	149	325	238	336	238	160	181	246.52	300	193	0.641	-0.642	-2.938	0.00329908315652823	0.0288716087981215	0.022	0.0552	0.0298	0.0298	TRUE	NA
FBtr0071489	5237	1556	1388	3798	1366	1363	2632	2392	1962	1913	1889	1657	2074.13	2329	1820	0.783	-0.353	-2.937	0.0033167891613849	0.0289969573599096	0.0107	0.0091	0.0099	0.0099	TRUE	NA
FBtr0113312	353	109	140	239	50	89	177	168	198	120	69	108	140.09	181	99	0.549	-0.866	-2.935	0.00333753986717309	0.0291634982073473	0.0352	0.1191	0.0544	0.0544	TRUE	NA
FBtr0340422	77	40	15	60	0	0	39	61	21	30	0	0	25.27	40	10	0.023	-5.465	-2.934	0.00334247211554453	0.0291917177528759	2.4635	0.991	1.9185	1.9185	TRUE	NA
FBtr0081501	1449	473	560	1236	460	524	728	727	791	623	636	637	690.42	749	632	0.844	-0.244	-2.934	0.00335057412041159	0.0292364350754594	0	0.0184	0.0035	0.0035	TRUE	NA
FBtr0073608	21400	2978	2898	16123	2060	3111	10756	4578	4096	8122	2849	3781	5696.96	6477	4917	0.761	-0.393	-2.932	0.00336515668885483	0.0293003486743609	0.0149	0.0076	0.0127	0.0127	TRUE	NA
FBtr0076468	4609	1487	1346	3515	1313	1360	2317	2286	1902	1771	1816	1653	1957.36	2168	1747	0.805	-0.312	-2.929	0.00340022226363107	0.0295007138095602	0.0069	0.0093	0.0076	0.0076	TRUE	NA
FBtr0302864	2864	1001	891	1378	876	689	1440	1539	1259	694	1211	837	1163.43	1413	914	0.636	-0.653	-2.925	0.00344833223836541	0.0299029883128663	0.0439	0.0123	0.0349	0.0349	TRUE	NA
FBtr0086948	488	180	126	235	110	114	245	277	178	118	152	139	184.85	233	136	0.579	-0.788	-2.924	0.00345357324901369	0.0299213782729814	0.0362	0.0807	0.0463	0.0463	TRUE	NA
FBtr0306591	2477	1033	684	1490	663	621	1245	1588	967	751	917	755	1036.99	1267	808	0.636	-0.652	-2.924	0.00345394351389583	0.0299213782729814	0.0436	0.0133	0.0347	0.0347	TRUE	NA
FBtr0082086	2149	652	629	1761	597	627	1080	1002	889	887	826	762	907.69	990	825	0.833	-0.264	-2.924	0.00345847981510161	0.0299455444192434	0.0014	0.0147	0.0047	0.0047	TRUE	NA
FBtr0070420	5884	2487	2322	4899	2223	2439	2957	3824	3282	2468	3074	2964	3094.79	3354	2835	0.845	-0.244	-2.923	0.00347013947489158	0.029970816704051	0.0035	0.0082	0.0047	0.0047	TRUE	NA
FBtr0100617	145	44	11	137	0	0	73	68	16	69	0	0	37.51	52	23	0.023	-5.459	-2.923	0.00346694636066476	0.029970816704051	2.7965	0.6603	1.9383	1.9383	TRUE	NA
FBtr0112963	2594	614	504	1339	433	553	1304	944	712	675	599	672	817.57	987	649	0.67	-0.577	-2.923	0.00346926576777441	0.029970816704051	0.0312	0.016	0.0266	0.0266	TRUE	NA
FBtr0333625	471	101	230	95	108	67	237	155	325	48	149	81	165.95	239	93	0.36	-1.474	-2.923	0.00346550249833909	0.029970816704051	0.2092	0.0937	0.1755	0.1755	TRUE	NA
FBtr0073171	2688	641	841	1443	603	752	1351	985	1189	727	834	914	999.97	1175	825	0.701	-0.513	-2.921	0.00348521096479873	0.0300737933532034	0.0245	0.0137	0.0211	0.0211	TRUE	NA
FBtr0305149	952	536	375	835	197	191	479	824	530	421	272	232	459.62	611	308	0.497	-1.009	-2.921	0.00348557089318801	0.0300737933532034	0.1122	0.0272	0.0832	0.0832	TRUE	NA
FBtr0306158	56	22	19	17	8	4	28	34	27	9	11	5	18.88	30	8	0.276	-1.856	-2.921	0.00349024001537229	0.0300989309977578	0	1.2974	0.2116	0.2116	TRUE	NA
FBtr0100437	1050	554	502	689	480	425	528	852	709	347	664	517	602.72	696	509	0.72	-0.473	-2.92	0.00350207558910776	0.0301706451757102	0.0159	0.0208	0.0172	0.0172	TRUE	NA
FBtr0330330	127	141	96	78	43	69	64	217	136	39	59	84	99.82	139	61	0.469	-1.093	-2.918	0.0035222149094023	0.0303136809271049	0.0626	0.1936	0.089	0.089	TRUE	NA
FBtr0336866	131	20	11	41	3	5	66	31	16	21	4	6	23.84	38	10	0.259	-1.949	-2.916	0.00354244457834425	0.0304572065452025	0.0593	1.0482	0.2306	0.2306	TRUE	NA
FBtr0088282	61	0	180	148	0	0	31	0	254	75	0	0	59.93	95	25	0.003	-8.49	-2.916	0.0035472246844723	0.0304830175391444	10	0.3851	5.4732	5.4732	TRUE	NA
FBtr0100352	99	29	16	48	0	0	50	45	23	24	0	0	23.52	39	8	0.028	-5.177	-2.914	0.00357251134488082	0.0306306864827071	2.1952	1.0614	1.7012	1.7012	TRUE	NA
FBtr0303161	1158	646	795	1150	276	213	582	993	1124	579	382	259	653.09	900	407	0.447	-1.161	-2.914	0.00357104148862873	0.0306306864827071	0.1711	0.0194	0.1124	0.1124	TRUE	NA
FBtr0081216	1432	730	828	856	736	729	720	1122	1170	431	1018	886	891.2	1004	778	0.743	-0.428	-2.913	0.0035783884533162	0.0306586165135697	0.0142	0.0149	0.0144	0.0144	TRUE	NA
FBtr0080586	1563	578	806	754	587	628	786	889	1139	380	812	763	794.68	938	652	0.662	-0.595	-2.91	0.00361027200511789	0.030916335292578	0.0342	0.0163	0.0288	0.0288	TRUE	NA
FBtr0070092	3416	1113	1447	2417	1136	1321	1717	1711	2045	1218	1571	1606	1644.51	1824	1465	0.796	-0.329	-2.907	0.00365200396238655	0.0312500387775166	0.0081	0.0101	0.0086	0.0086	TRUE	NA
FBtr0085267	4336	1492	1521	3423	1479	1576	2179	2294	2150	1724	2045	1916	2051.28	2208	1895	0.854	-0.227	-2.906	0.00365705608442173	0.0312701094819582	0.0025	0.0092	0.0039	0.0039	TRUE	NA
FBtr0086600	131	14	38	125	0	0	66	22	54	63	0	0	34.01	47	21	0.026	-5.259	-2.905	0.00367315193456082	0.0313792858794825	2.526	0.7335	1.8001	1.8001	TRUE	NA
FBtr0085555	30	153	124	18	79	55	15	235	175	9	109	67	101.78	142	62	0.469	-1.092	-2.903	0.00370095326638074	0.031598178684677	0.0537	0.1883	0.0818	0.0818	TRUE	NA
