Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0336772	0	0	0	143	3	64	0	0	0	72	4	78	25.66	0	51	270.24	8.078	3.89	0.000100316369319025	0.00149810438641582	3.4418	0.9763	2.098	2.098	TRUE	NA
FBtr0078346	1501	210	93	3962	354	529	754	323	131	1996	490	643	722.84	403	1043	2.547	1.349	3.888	0.00010110917542523	0.00150731800303491	0.1281	0.0177	0.0837	0.0837	TRUE	NA
FBtr0332149	950	418	312	1978	676	645	477	643	441	996	935	784	712.7	520	905	1.743	0.802	3.887	0.000101644461315866	0.00151398144639375	0.034	0.0179	0.029	0.029	TRUE	NA
FBtr0100528	358	0	0	191	185	103	180	0	0	96	256	125	109.53	60	159	176.064	7.46	3.883	0.00010310093201206	0.00153035703758854	4.0298	0.1696	2.0861	2.0861	TRUE	NA
FBtr0074210	4979	1754	2134	6102	2429	2808	2503	2697	3016	3074	3359	3413	3010.1	2739	3282	1.2	0.263	3.877	0.000105572489854918	0.00155913547990398	0.0015	0.0083	0.003	0.003	TRUE	NA
FBtr0335488	1097	488	393	2496	798	741	551	750	555	1257	1103	901	853.08	619	1087	1.757	0.813	3.877	0.0001056740323459	0.00155913547990398	0.0372	0.0154	0.0303	0.0303	TRUE	NA
FBtr0333567	1444	526	530	1687	752	854	726	809	749	850	1040	1038	868.52	761	976	1.271	0.346	3.87	0.000108777480425731	0.00160350913535575	0.0018	0.0152	0.0045	0.0045	TRUE	NA
FBtr0333851	702	363	279	980	604	727	353	558	394	494	835	884	586.28	435	738	1.655	0.727	3.869	0.000109075507497027	0.00160652104856446	0.0244	0.0214	0.0235	0.0235	TRUE	NA
FBtr0334078	135	27	24	396	51	99	68	42	34	199	71	120	88.94	48	130	2.687	1.426	3.867	0.00011025138445345	0.00162244612452356	0.0432	0.2278	0.0797	0.0797	TRUE	NA
FBtr0073756	4314	1785	1708	5072	2495	2678	2168	2744	2414	2555	3450	3255	2764.4	2442	3087	1.257	0.33	3.867	0.000110360856881203	0.00162266426275415	0.0038	0.0084	0.0049	0.0049	TRUE	NA
FBtr0088831	1811	630	601	2225	833	934	910	969	849	1121	1152	1135	1022.68	909	1136	1.249	0.32	3.86	0.0001133000258804	0.00166302709220341	0.001	0.0134	0.0039	0.0039	TRUE	NA
FBtr0081228	129	47	56	248	95	146	65	72	79	125	131	177	108.33	72	144	1.998	0.999	3.857	0.000114626326478388	0.0016781842366742	0.0096	0.1722	0.0374	0.0374	TRUE	NA
FBtr0332643	810	194	300	1143	530	535	407	298	424	576	733	650	514.71	376	653	1.722	0.784	3.857	0.000114600971164962	0.0016781842366742	0.0304	0.0243	0.0275	0.0275	TRUE	NA
FBtr0301679	1	0	0	19	18	25	1	0	0	10	25	30	10.89	0	22	53.475	5.741	3.847	0.000119453148707451	0.00174289768633237	0.0091	2.0035	0.5805	0.5805	TRUE	NA
