Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FC	log2FoldChange	pvalue	padj	tagwise.dispersion	trended.dispersion
FBgn0062517	91	31	35	71	19	19	52	55	56	42	30	26	43.46	54	33	0.636	-0.652	0.00871192954797302	0.0383046118365278	0.0183	0.0223
FBgn0033052	8480	2785	2690	6964	2576	2807	4830	4898	4326	4102	4066	3884	4351.07	4685	4017	0.858	-0.222	0.00882255620544299	0.0387703376106994	0.0049	0.0057
FBgn0035959	2747	677	629	2423	589	611	1565	1191	1011	1427	930	845	1161.54	1256	1067	0.845	-0.243	0.00883598949962778	0.0388086827037461	0.0051	0.0046
FBgn0085292	50	14	8	30	6	4	28	25	13	18	9	6	16.44	22	11	0.526	-0.927	0.00888652922065371	0.0389891148989192	0.0241	0.0269
FBgn0030904	51	23	11	26	4	15	29	40	18	15	6	21	21.6	29	14	0.504	-0.988	0.00891464059026631	0.0390788798010132	0.0479	0.0261
FBgn0027499	2126	643	631	1850	552	656	1211	1131	1015	1090	871	908	1037.55	1119	956	0.856	-0.224	0.0089402680363405	0.0391207907067893	0.0041	0.0047
FBgn0038872	3789	1234	1224	2841	1204	1338	2158	2170	1968	1674	1900	1851	1953.69	2099	1808	0.858	-0.221	0.00893603357570438	0.0391207907067893	0.0045	0.0046
FBgn0260005	114	67	58	98	38	38	65	118	93	58	60	53	74.39	92	57	0.655	-0.609	0.00896860736705372	0.0392239783204195	0.023	0.0192
FBgn0044452	4424	1676	1716	3967	1502	1733	2520	2948	2759	2337	2371	2398	2555.44	2742	2369	0.867	-0.206	0.00899214929288137	0.0393060863046204	0.004	0.0049
FBgn0261794	9016	3052	3227	7292	2866	3413	5135	5368	5189	4296	4524	4723	4872.39	5231	4514	0.862	-0.214	0.00900431743549319	0.0393384170313756	0.0046	0.0059
FBgn0264785	3183	1053	1089	2682	978	1145	1813	1852	1751	1580	1544	1584	1687.35	1805	1569	0.87	-0.202	0.00901861118583898	0.039379995029691	0.0036	0.0046
FBgn0035524	1346	355	450	1054	348	441	767	624	724	621	549	610	649.17	705	593	0.84	-0.251	0.00902830574095059	0.0393806098033845	0.0048	0.0053
FBgn0036428	458	124	113	377	84	106	261	218	182	222	133	147	193.67	220	167	0.764	-0.388	0.00902469232167319	0.0393806098033845	0.0096	0.0107
FBgn0260866	145	48	46	87	37	44	83	84	74	51	58	61	68.59	80	57	0.692	-0.531	0.00906014962029779	0.039488709217757	0.0132	0.0195
FBgn0030465	1195	463	514	991	427	528	681	814	827	584	674	731	718.31	774	663	0.857	-0.222	0.00912495498816476	0.0397181250910403	0.0036	0.0051
FBgn0036837	186	47	56	115	47	42	106	83	90	68	74	58	79.78	93	67	0.703	-0.508	0.00913474711355173	0.0397188054874053	0.0129	0.0181
FBgn0263510	2430	768	968	1821	810	963	1384	1351	1557	1073	1279	1333	1329.2	1431	1228	0.852	-0.232	0.00918132395227119	0.0398582594326086	0.0048	0.0046
FBgn0030300	226	96	83	172	64	80	129	169	133	101	101	111	124.01	144	104	0.738	-0.439	0.00921405782539099	0.0399793119539597	0.0111	0.0148
FBgn0259680	111	14	13	77	5	6	63	25	21	45	8	8	28.38	36	20	0.569	-0.813	0.00932134120178305	0.0403810493260638	0.0255	0.0236
FBgn0039186	3001	1322	1249	2579	1187	1290	1709	2325	2008	1519	1874	1785	1870.12	2014	1726	0.86	-0.218	0.00943694178891149	0.0407533515493904	0.0044	0.0046
FBgn0020503	3242	973	853	2987	790	815	1846	1711	1372	1760	1247	1128	1510.63	1643	1378	0.832	-0.266	0.00956150442713701	0.0411268216190614	0.0067	0.0045
FBgn0032404	4584	1338	1749	3773	1345	1660	2611	2353	2812	2223	2123	2297	2403.21	2592	2214	0.854	-0.228	0.00954416449610439	0.0411268216190614	0.005	0.0048
FBgn0035247	1304	374	504	1057	387	452	743	658	810	623	611	625	678.32	737	620	0.84	-0.251	0.00954102562094193	0.0411268216190614	0.005	0.0052
FBgn0036772	1830	539	585	1564	527	557	1042	948	941	921	832	771	909.15	977	841	0.862	-0.215	0.00964559710501768	0.0414157825696697	0.0036	0.0048
FBgn0036518	8435	2758	2452	6660	2427	2720	4804	4851	3943	3923	3831	3764	4185.98	4533	3839	0.847	-0.239	0.00989938393165974	0.0422852441101569	0.0059	0.0056
FBgn0037592	855	259	307	690	271	258	487	456	494	406	428	357	437.9	479	397	0.828	-0.272	0.00992018870614732	0.0423357986857834	0.0053	0.0064
FBgn0033423	59	24	17	29	13	18	34	42	27	17	21	25	27.61	34	21	0.588	-0.766	0.00996025663168237	0.042479232111531	0.0223	0.0251
FBgn0030073	2275	865	939	1730	861	1009	1296	1521	1510	1019	1359	1396	1350.24	1442	1258	0.863	-0.213	0.0100751781933318	0.0428363945465844	0.004	0.0046
FBgn0032748	3957	1253	1234	2917	1198	1395	2254	2204	1984	1718	1891	1930	1996.92	2147	1846	0.856	-0.223	0.0102339726395889	0.0434644064573928	0.0048	0.0046
FBgn0259226	53	17	33	31	10	21	30	30	53	18	16	29	29.38	38	21	0.57	-0.81	0.0102439764370105	0.0434644064573928	0.0322	0.0249
FBgn0037719	1116	299	369	824	288	381	636	526	593	485	455	527	537.01	585	489	0.831	-0.267	0.0103285559553326	0.0437782083782839	0.0056	0.0058
FBgn0010516	3647	1303	1634	3047	1349	1550	2077	2292	2628	1795	2129	2145	2177.59	2332	2023	0.867	-0.206	0.0103951585034588	0.0440152474075574	0.0041	0.0047
FBgn0015558	104	27	31	61	23	26	59	47	50	36	36	36	44.13	52	36	0.671	-0.575	0.0104220622210809	0.0440838793999954	0.0115	0.0222
FBgn0034397	223	117	88	176	73	84	127	206	142	104	115	116	134.91	158	112	0.724	-0.467	0.0105224384189947	0.0444628305106061	0.0152	0.0142
FBgn0040305	1340	414	404	980	380	460	763	728	650	577	600	637	659.11	714	605	0.841	-0.25	0.0105980275308101	0.0447592925020482	0.0051	0.0053
FBgn0265991	7658	2377	2249	5762	2288	2436	4362	4181	3617	3394	3612	3371	3755.91	4053	3459	0.853	-0.229	0.0108143992867267	0.0456497223347542	0.0055	0.0054
FBgn0029891	2214	883	939	1773	866	993	1261	1553	1510	1044	1367	1374	1351.57	1441	1262	0.87	-0.201	0.0109667513090925	0.0461982104201116	0.0036	0.0046
FBgn0036666	4285	1075	1188	3313	1097	1250	2440	1891	1910	1952	1732	1730	1942.41	2080	1805	0.869	-0.203	0.0109913938164916	0.0462547476381605	0.0039	0.0046
FBgn0283509	5321	1488	1739	4137	1522	1803	3031	2617	2796	2437	2402	2495	2629.74	2815	2445	0.868	-0.205	0.0111204815339641	0.0466788440763748	0.0042	0.0049
FBgn0284251	3199	1031	1143	2827	984	1120	1822	1813	1838	1665	1553	1550	1706.94	1824	1589	0.873	-0.196	0.0112270605630783	0.0470304305294803	0.0036	0.0046
FBgn0028955	62	14	20	31	14	13	35	25	32	18	22	18	25.07	31	19	0.601	-0.734	0.0112733205646654	0.0471762714391378	0.0168	0.0253
FBgn0025455	8115	2496	2215	6564	2193	2437	4622	4390	3562	3867	3462	3372	3879.03	4191	3567	0.852	-0.232	0.0113336735891391	0.0474047717244359	0.0057	0.0055
FBgn0004449	5061	1952	1709	4065	1786	1753	2882	3433	2748	2395	2819	2426	2783.89	3021	2547	0.842	-0.248	0.01135850643031	0.0474780018309739	0.0064	0.005
FBgn0033405	60	16	14	34	10	11	34	28	23	20	16	15	22.64	28	17	0.6	-0.737	0.0113695031544324	0.0474780018309739	0.0143	0.0256
FBgn0038721	2010	656	632	1887	559	568	1145	1154	1016	1112	882	786	1015.8	1105	927	0.838	-0.255	0.0113742180514524	0.0474780018309739	0.0061	0.0047
FBgn0033526	1124	383	346	807	314	420	640	674	556	475	496	581	570.4	623	517	0.824	-0.279	0.011442983074383	0.0477222745705546	0.0067	0.0056
FBgn0036398	10960	4015	2965	8315	3227	3248	6242	7062	4768	4898	5094	4494	5426.35	6024	4829	0.802	-0.319	0.0114443154810755	0.0477222745705546	0.0112	0.0062
FBgn0037021	1278	422	420	1057	394	427	728	742	675	623	622	591	663.49	715	612	0.856	-0.225	0.0114738266031261	0.0477728416748341	0.0039	0.0053
FBgn0032408	1186	306	416	876	340	377	675	538	669	516	537	522	576.17	627	525	0.83	-0.268	0.0115154144589805	0.0478976169524901	0.006	0.0056
FBgn0003231	6789	2029	2189	5601	1890	2352	3867	3569	3520	3299	2983	3255	3415.44	3652	3179	0.871	-0.2	0.0115288511683736	0.0479051658427784	0.0041	0.0053
FBgn0036735	2274	732	617	1947	584	672	1295	1287	992	1147	922	930	1095.57	1191	1000	0.839	-0.253	0.0115258815021731	0.0479051658427784	0.0061	0.0046
FBgn0053868	280	141	75	166	0	53	159	248	121	98	0	73	116.53	176	57	0.294	-1.768	0.0115804064180999	0.0480951488719474	0.3036	0.0151
FBgn0026090	1804	456	584	1511	443	556	1027	802	939	890	699	769	854.55	923	786	0.852	-0.231	0.0116725083668881	0.0484288671246226	0.0046	0.0049
FBgn0016977	28935	8918	6336	22483	6632	6732	16480	15685	10189	13244	10468	9315	12563.61	14118	11009	0.778	-0.363	0.0117225144848234	0.0485630198054693	0.0148	0.0089
FBgn0036556	2326	513	518	1977	459	543	1325	902	833	1165	725	751	950.08	1020	880	0.862	-0.213	0.0117601512258061	0.0486315269689169	0.0038	0.0047
FBgn0267376	576	189	198	433	188	182	328	332	318	255	297	252	297.09	326	268	0.814	-0.296	0.0117511610071373	0.0486315269689169	0.006	0.0082
FBgn0038681	498	148	189	479	114	128	284	260	304	282	180	177	247.85	283	213	0.758	-0.401	0.0117903574977508	0.0486972481019325	0.0131	0.0091
FBgn0025625	668	312	265	558	228	288	380	549	426	329	360	399	407.08	452	363	0.811	-0.302	0.0119097553227278	0.0491352251975607	0.0075	0.0067
FBgn0262739	13929	4345	3701	11709	3549	3977	7933	7642	5951	6897	5602	5503	6588.23	7175	6001	0.834	-0.261	0.0120414391449934	0.0496100071520868	0.0076	0.0067
FBgn0003321	3048	922	937	2578	872	978	1736	1622	1507	1519	1376	1353	1518.79	1622	1416	0.874	-0.195	0.012079197544197	0.0497158784594907	0.0035	0.0045
