Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FC	log2FoldChange	pvalue	padj	tagwise.dispersion	trended.dispersion
FBtr0302712	59	74	26	375	196	445	34	129	42	219	309	619	225.24	68	382	5.762	2.527	7.20146136160835e-05	0.00338553908390404	0.2531	0.2574
FBtr0078346	1501	210	93	3962	354	529	862	365	150	2317	558	736	831.32	459	1204	2.573	1.364	7.7060311775665e-05	0.0036120600416381	0.08	0.0639
FBtr0076496	427	157	210	1095	440	601	245	273	338	640	693	836	504.35	285	723	2.537	1.343	7.73635916898953e-05	0.00361561021162481	0.0777	0.1041
FBtr0333073	587	188	174	1370	515	497	337	327	280	801	811	691	541.38	315	768	2.44	1.287	8.54978258984788e-05	0.00392647529921049	0.0723	0.0964
FBtr0085085	1025	374	437	1678	970	1086	589	650	704	981	1528	1510	993.85	648	1340	2.03	1.021	9.34985954645177e-05	0.00425699908862804	0.0467	0.0559
FBtr0339391	373	46	0	1580	493	374	214	80	0	924	777	520	419.22	98	740	10.429	3.383	0.000101405214659967	0.00457714964399564	0.4199	0.1277
FBtr0334586	2485	985	764	4520	1766	1800	1428	1712	1231	2644	2783	2503	2050.01	1457	2643	1.815	0.86	0.00010258367674408	0.00459170316468574	0.0342	0.0407
FBtr0076453	612	186	210	1518	434	595	352	323	338	888	684	828	568.73	338	800	2.363	1.241	0.000105145157824787	0.00469313639841537	0.0691	0.0914
FBtr0100479	5305	2350	2532	8198	4309	5078	3048	4084	4079	4795	6790	7062	4976.32	3737	6216	1.654	0.726	0.000121605210966888	0.00538247020129208	0.0252	0.0346
FBtr0075942	1261	532	424	2741	927	1059	725	925	683	1603	1461	1473	1144.79	778	1512	1.948	0.962	0.000140607209311044	0.00617195733688532	0.0439	0.0512
FBtr0076808	1118	488	611	2227	1041	1199	642	848	984	1302	1640	1668	1180.85	825	1537	1.877	0.908	0.000144928141148293	0.00632667077705046	0.0394	0.0503
FBtr0070822	28233	32960	37108	56478	52838	62233	16222	57278	59785	33032	83256	86551	56020.61	44428	67613	1.624	0.699	0.000155369115132579	0.00674539682911662	0.0242	0.0285
FBtr0301413	905	512	513	2024	948	1097	520	890	826	1184	1494	1526	1073.24	745	1401	1.919	0.94	0.000161387217398234	0.00698758279143853	0.0426	0.0532
FBtr0076797	32	0	0	336	52	39	18	0	0	197	82	54	58.51	6	111	47.814	5.579	0.000163664180657797	0.00704776105867859	0.8593	0.8051
FBtr0087618	13001	5730	4601	22371	9821	9480	7470	9958	7413	13084	15475	13184	11097.26	8280	13914	1.683	0.751	0.000165537391841433	0.00710915988205508	0.0282	0.0321
FBtr0304914	76	0	60	863	321	350	44	0	97	505	506	487	272.94	47	499	10.644	3.412	0.000169662686722516	0.0072471507850021	0.4834	0.2077
FBtr0347201	592	306	271	1834	564	674	340	532	437	1073	889	937	701.2	436	966	2.242	1.165	0.000184916445458413	0.00781468701684622	0.0653	0.0742
FBtr0088225	888	820	868	1838	1400	1773	510	1425	1398	1075	2206	2466	1513.4	1111	1916	1.793	0.843	0.000185704862369291	0.0078271890266526	0.0352	0.0448
FBtr0332911	15	0	25	330	182	170	9	0	40	193	287	236	127.52	16	239	15.411	3.946	0.000199377755614652	0.00833713825451794	0.6165	0.4585
FBtr0081639	50760	22632	26047	77186	40297	45990	29166	39330	41964	45143	63496	63961	47176.6	36820	57533	1.561	0.643	0.000200064886990437	0.00834391352828882	0.0213	0.0289
FBtr0110921	34	2	0	279	167	29	20	3	0	163	263	40	81.61	8	155	33.429	5.063	0.000207481109346066	0.00860802827025846	0.8124	0.6581
FBtr0085583	5206	2150	2240	7520	3990	4659	2991	3736	3609	4398	6287	6480	4583.52	3445	5722	1.643	0.717	0.000215835585751415	0.00893132150414059	0.0265	0.035
FBtr0332847	13	0	0	151	39	61	7	0	0	88	61	85	40.35	2	78	54.974	5.781	0.000217115831297912	0.00896096249175017	0.9446	0.9605
FBtr0075191	1833	1042	1097	3815	2244	1717	1053	1811	1767	2231	3536	2388	2131.07	1544	2718	1.798	0.846	0.000229916795177728	0.0093917169032753	0.0368	0.0403
FBtr0306576	3	0	13	221	144	83	2	0	21	129	227	115	82.38	8	157	25.325	4.663	0.000241179804577823	0.009801399219288	0.7931	0.6551
FBtr0084291	2773	732	811	5053	1383	1461	1593	1272	1307	2955	2179	2032	1889.73	1391	2389	1.705	0.77	0.000243635281611967	0.00987593016534224	0.0306	0.0416
FBtr0083122	640	252	249	1041	698	738	368	438	401	609	1100	1026	656.98	402	912	2.195	1.134	0.000245976752681027	0.00994547226488936	0.0647	0.079
FBtr0083273	957	297	207	2609	535	563	550	516	333	1526	843	783	758.56	466	1051	2.172	1.119	0.00024889721137397	0.010038011900336	0.0631	0.069
FBtr0305917	1599	428	556	3767	867	976	919	744	896	2203	1366	1357	1247.5	853	1642	1.88	0.911	0.00025681486037271	0.0103050205336423	0.0426	0.0488
FBtr0079543	3528	1299	1242	6077	2177	2436	2027	2257	2001	3554	3430	3388	2776.31	2095	3457	1.651	0.723	0.000292944033094078	0.0116372017146623	0.028	0.038
FBtr0303709	15	0	0	144	72	38	9	0	0	84	113	53	43.19	3	83	55.877	5.804	0.000302558973033403	0.0119593584116935	0.9761	0.936
FBtr0081686	639	235	318	1202	578	846	367	408	512	703	911	1177	679.7	429	930	2.141	1.098	0.000311560187110102	0.0121954238539025	0.0633	0.0764
FBtr0335475	1012	259	134	3494	387	507	581	450	216	2043	610	705	767.64	416	1119	2.402	1.264	0.000322912029597297	0.01257615723113	0.0825	0.0683
FBtr0113198	83	0	0	509	38	39	48	0	0	298	60	54	76.58	16	137	32.577	5.026	0.000327285765410197	0.0126647784750819	0.771	0.681
FBtr0082522	94	0	11	336	94	371	54	0	18	197	148	516	155.39	24	287	17.094	4.095	0.000339661717003611	0.0129740977961235	0.6078	0.3793
