Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0079839	48	20	20	259	39	45	25	30	28	132	54	56	54.1	28	81	2.969	1.57	3.163	0.00156319943966149	0.036669358148643	0.1415	0.173	0.1513	0.1513	TRUE	3.3878
FBtr0303148	91	34	25	210	50	86	47	51	35	107	69	107	69.31	44	94	2.126	1.088	3.158	0.0015884303038965	0.0372170725824091	0.0298	0.1545	0.0679	0.0679	TRUE	0.4775
FBtr0304682	728	841	322	2161	2479	2685	377	1260	454	1104	3404	3331	1654.81	697	2613	3.752	1.908	3.157	0.00159390751649561	0.0373012084481665	0.3704	0.0914	0.2622	0.2622	TRUE	5.8126
FBtr0343377	209	53	80	601	104	184	108	79	113	307	143	228	163.04	100	226	2.262	1.178	3.153	0.00161828889347054	0.0377823646616055	0.0823	0.1166	0.0927	0.0927	TRUE	0.1055
FBtr0113354	3013	1202	1365	4628	2222	2229	1559	1801	1923	2363	3051	2765	2243.8	1761	2726	1.549	0.631	3.152	0.00162043488429777	0.0377878535813543	0.0129	0.0907	0.0284	0.0284	TRUE	0.1668
FBtr0342816	170	103	91	435	195	177	88	154	128	222	268	220	180	123	237	1.935	0.952	3.145	0.00166345186715618	0.0386997184388395	0.0389	0.114	0.0593	0.0593	TRUE	0.7712
FBtr0081890	1038	314	391	1586	517	610	537	470	551	810	710	757	639.17	519	759	1.461	0.547	3.14	0.00168676549172562	0.0391959901279368	0.0036	0.0958	0.0201	0.0201	TRUE	0.0748
FBtr0302711	144	40	38	231	85	89	75	60	54	118	117	110	88.85	63	115	1.807	0.854	3.137	0.00170851312248393	0.0396082614268696	0	0.14	0.0405	0.0405	TRUE	0.3206
FBtr0075395	286	107	145	541	195	236	148	160	204	276	268	293	224.9	171	279	1.642	0.716	3.135	0.00172102741632354	0.0398516594353608	0.0089	0.1089	0.0325	0.0325	TRUE	0.2929
FBtr0072417	120	33	40	221	71	77	62	49	56	113	97	96	78.96	56	102	1.811	0.857	3.133	0.00172885676200718	0.0399861315423297	0	0.1464	0.0395	0.0395	TRUE	0.1069
FBtr0340226	67	15	16	330	70	29	35	22	23	169	96	36	63.38	27	100	3.749	1.907	3.132	0.00173625553133729	0.040110342444153	0.2846	0.1606	0.2412	0.2412	TRUE	0.0963
FBtr0070724	266	96	108	904	158	212	138	144	152	462	217	263	229.21	145	314	2.183	1.127	3.128	0.00176088386302601	0.0404430643337274	0.076	0.1086	0.088	0.088	TRUE	1.0545
FBtr0343770	36	16	39	220	67	60	19	24	55	112	92	74	62.72	33	93	2.93	1.551	3.129	0.0017569492993776	0.0404430643337274	0.1503	0.1614	0.1541	0.1541	TRUE	0.9536
FBtr0347011	563	220	186	761	449	520	291	330	262	389	617	645	422.21	294	550	1.865	0.899	3.124	0.00178406298702246	0.0407883001682729	0.0423	0.0995	0.0569	0.0569	TRUE	0.8065
FBtr0100482	2114	575	738	2719	1294	1237	1094	861	1040	1389	1777	1535	1282.52	998	1567	1.566	0.648	3.12	0.00180775799230429	0.0412799241314287	0.014	0.0922	0.0301	0.0301	TRUE	0.1683
FBtr0080837	15203	5569	6603	21688	9290	10809	7868	8344	9302	11076	12757	13409	10459.08	8505	12414	1.46	0.546	3.116	0.0018324801961267	0.0417961890177687	0.0082	0.0891	0.022	0.022	TRUE	0.1091
FBtr0340125	86	65	71	337	146	142	45	97	100	172	200	176	131.77	81	183	2.303	1.204	3.113	0.00184927187637708	0.0420844997764586	0.0864	0.1233	0.0979	0.0979	TRUE	1.7939
FBtr0081257	23	1	11	84	27	27	12	1	15	43	37	33	23.73	9	38	3.825	1.935	3.112	0.001860749231771	0.0422946161589328	0.0809	0.2809	0.2112	0.2112	TRUE	1.114
FBtr0308594	295	46	31	354	237	263	153	69	44	181	325	326	182.96	89	277	3.094	1.63	3.108	0.0018858307979016	0.0426685400783801	0.2334	0.1136	0.19	0.19	TRUE	4.3691
FBtr0080390	2	6	8	13	41	594	1	9	11	7	56	737	136.85	7	267	38.23	5.257	3.107	0.00189279906734843	0.0427772589220745	1.9806	0.122	1.1871	1.9806	TRUE	4.3889
FBtr0309999	270	102	130	499	171	225	140	153	183	255	235	279	207.41	159	256	1.626	0.702	3.103	0.00191867270299699	0.0432138413459743	0.0075	0.1107	0.0313	0.0313	TRUE	0.1827
FBtr0300192	13	16	5	108	20	54	7	24	7	55	27	67	31.22	13	50	4.145	2.051	3.101	0.00192563016561618	0.0433212019625256	0.2759	0.2347	0.2597	0.2597	TRUE	0.7925
FBtr0088052	206	50	19	560	139	136	107	75	27	286	191	169	142.31	70	215	3.071	1.619	3.098	0.00194708353065758	0.0437540645667654	0.2255	0.1207	0.1863	0.1863	TRUE	1.209
FBtr0080956	1491	535	593	2093	786	906	772	802	835	1069	1079	1124	946.77	803	1091	1.359	0.443	3.096	0.00195963661400796	0.043986168038601	0	0.0935	0.0136	0.0136	TRUE	0.0148
FBtr0072060	777	224	275	1045	401	451	402	336	387	534	551	559	461.48	375	548	1.456	0.542	3.096	0.00196367114915765	0.0440267539394472	0.0019	0.0986	0.0197	0.0197	TRUE	0.0909
FBtr0089626	8	4	5	45	11	18	4	6	7	23	15	22	12.93	6	20	3.747	1.906	3.095	0.00196642015928482	0.044038458267109	0	0.4413	0.1543	0.1543	TRUE	0.3271
FBtr0340405	295	82	81	1157	183	168	153	123	114	591	251	208	240.03	130	350	2.698	1.432	3.094	0.00197740462995224	0.0442343626213864	0.1691	0.1077	0.1486	0.1486	TRUE	2.849
FBtr0080884	2005	588	763	2752	1048	1153	1038	881	1075	1405	1439	1430	1211.37	998	1425	1.427	0.513	3.09	0.0020001996739563	0.0446937271779501	0.0041	0.0924	0.0189	0.0189	TRUE	0.1209
FBtr0072994	135	82	70	504	112	160	70	123	99	257	154	198	150.17	97	203	2.124	1.087	3.086	0.00203180576123147	0.0452465753697662	0.0655	0.119	0.0811	0.0811	TRUE	0.1797
FBtr0073005	1960	604	694	2598	984	1036	1014	905	978	1327	1351	1285	1143.34	966	1321	1.367	0.451	3.078	0.00208185877339417	0.0462051147518178	0.001	0.0927	0.0145	0.0145	TRUE	0.0352
FBtr0343506	525	109	147	880	275	283	272	163	207	449	378	351	303.36	214	393	1.825	0.868	3.067	0.0021606632379592	0.0477931941058648	0.0354	0.1037	0.0538	0.0538	TRUE	0.6637
FBtr0086912	691	177	245	1005	366	396	358	265	345	513	503	491	412.5	323	502	1.552	0.634	3.057	0.00223491410641315	0.0491060293936888	0.0085	0.0997	0.0282	0.0282	TRUE	0.2568
FBtr0334405	435	114	164	1420	254	281	225	171	231	725	349	349	341.58	209	474	2.272	1.184	3.058	0.00223070939046124	0.0491060293936888	0.1051	0.102	0.1043	0.1043	TRUE	2.5704
FBtr0340632	269	107	109	415	203	196	139	160	154	212	279	243	197.82	151	245	1.62	0.696	3.055	0.00225328510136331	0.0494547312757597	0.0097	0.1117	0.0316	0.0316	TRUE	0.1492
FBtr0114372	358	113	146	844	188	263	185	169	206	431	258	326	262.61	187	338	1.82	0.864	3.052	0.00226993441309208	0.0497328049683731	0.0353	0.106	0.0532	0.0532	TRUE	0.2115
FBtr0305911	160	88	99	533	134	194	83	132	139	272	184	241	175.16	118	232	1.994	0.996	3.052	0.0022709847224496	0.0497328049683731	0.0523	0.1147	0.0697	0.0697	TRUE	0.5635
