Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FC	log2FoldChange	pvalue	padj	tagwise.dispersion	trended.dispersion
FBtr0301537	2884	455	278	1543	121	153	1690	768	439	907	188	212	700.57	966	436	0.393	-1.346	2.95806004349525e-07	1.41630965772378e-05	0.0446	0.0345
FBtr0308034	623	212	199	177	78	111	365	358	314	104	121	154	235.97	346	126	0.361	-1.469	2.98986073372158e-07	1.4239211744349e-05	0.0509	0.0611
FBtr0308642	37	15	10	5	1	4	22	25	16	3	2	6	12.14	21	4	0.161	-2.632	3.22809433559783e-07	1.52924564199868e-05	0.0559	0.0621
FBtr0087008	2280	834	908	1192	402	579	1336	1408	1433	701	623	803	1050.58	1392	709	0.51	-0.972	3.39947589329748e-07	1.6057329597159e-05	0.0245	0.0294
FBtr0079648	763	90	244	167	62	42	447	152	385	98	96	58	206.09	328	84	0.261	-1.937	3.61963462896081e-07	1.69234457704442e-05	0.0894	0.0652
FBtr0084447	406	129	105	92	6	41	238	218	166	54	9	57	123.6	207	40	0.192	-2.377	3.65279451018797e-07	1.70340081494625e-05	0.129	0.0827
FBtr0303994	215	58	53	45	21	15	126	98	84	26	33	21	64.56	103	27	0.258	-1.953	3.73327792873024e-07	1.73641059402006e-05	0.0762	0.0977
FBtr0332017	948	602	561	452	320	288	556	1016	885	266	496	399	603.03	819	387	0.473	-1.079	3.8152185342797e-07	1.76535189388492e-05	0.0297	0.0373
FBtr0074555	88	179	143	45	15	13	52	302	226	26	23	18	107.85	193	22	0.149	-2.742	4.12100682839082e-07	1.90192962051532e-05	0.1492	0.0882
FBtr0079491	78175	22435	24152	25409	13185	13674	45808	37872	38107	14935	20444	18965	29355.16	40596	18115	0.445	-1.17	4.16215128264978e-07	1.91106776970281e-05	0.037	0.041
FBtr0087257	8402	2781	2910	4789	1464	1975	4923	4695	4591	2815	2270	2739	3672.22	4736	2608	0.55	-0.862	4.15717733825572e-07	1.91106776970281e-05	0.0202	0.0253
FBtr0087601	4245	3176	2205	1032	1529	1728	2487	5361	3479	607	2371	2397	2783.63	3776	1792	0.415	-1.267	4.40957473358945e-07	2.01434323353026e-05	0.0423	0.0248
FBtr0080261	1773	758	642	233	413	296	1039	1280	1013	137	640	411	753.21	1111	396	0.306	-1.707	5.14695395576734e-07	2.33332922749179e-05	0.0723	0.0336
FBtr0078811	428	112	78	60	38	33	251	189	123	35	59	46	117.15	188	47	0.247	-2.015	5.25344029827181e-07	2.37558978336246e-05	0.0919	0.0843
FBtr0087960	2757	825	820	885	493	565	1616	1393	1294	520	764	784	1061.7	1434	689	0.474	-1.078	6.07518594000505e-07	2.71970886569176e-05	0.0312	0.0293
FBtr0309301	636	195	206	168	104	53	373	329	325	99	161	74	226.73	342	111	0.322	-1.633	6.38790687540569e-07	2.85257477351346e-05	0.0673	0.0623
FBtr0302592	754	228	183	274	70	106	442	385	289	161	109	147	255.34	372	139	0.375	-1.416	6.6345911662841e-07	2.95536378145894e-05	0.0508	0.0585
FBtr0073378	5807	1538	2033	3170	915	1224	3403	2596	3208	1863	1419	1698	2364.38	3069	1660	0.541	-0.887	6.98248517318491e-07	3.08729288879561e-05	0.0221	0.0249
FBtr0077524	5323	1278	1600	2284	834	1054	3119	2157	2524	1343	1293	1462	1983.07	2600	1366	0.529	-0.917	6.94858559224698e-07	3.08729288879561e-05	0.0234	0.0252
FBtr0303756	670	202	173	273	78	76	393	341	273	160	121	105	232.23	336	129	0.383	-1.385	6.97562068173933e-07	3.08729288879561e-05	0.0482	0.0614
FBtr0071690	3509	1298	1598	1978	756	978	2056	2191	2521	1163	1172	1356	1743.31	2256	1230	0.546	-0.872	7.04890062857278e-07	3.1089818609816e-05	0.0212	0.0257
FBtr0300039	1500	740	694	771	246	450	879	1249	1095	453	381	624	780.31	1074	486	0.457	-1.13	7.79111147046839e-07	3.4111352836596e-05	0.0351	0.033
FBtr0077707	233	134	119	105	30	26	137	226	188	62	47	36	115.8	184	48	0.269	-1.896	8.08732603379035e-07	3.52359482450326e-05	0.0853	0.0852
FBtr0075389	3626	1284	1805	2040	882	930	2125	2167	2848	1199	1368	1290	1832.77	2380	1286	0.541	-0.886	8.83600883294775e-07	3.79202504631403e-05	0.0224	0.0255
FBtr0089360	1672	504	464	751	230	321	980	851	732	441	357	445	634.31	854	414	0.487	-1.039	8.98303589484725e-07	3.82998151831023e-05	0.0295	0.0363
FBtr0334762	11254	692	2753	4434	126	29	6595	1168	4344	2606	195	40	2491.35	4036	947	0.085	-3.558	9.32354454364891e-07	3.96571762810264e-05	0.2577	0.0248
FBtr0332746	1784	721	792	742	481	473	1045	1217	1250	436	746	656	891.68	1171	613	0.512	-0.967	1.06194045955034e-06	4.49554794542978e-05	0.0263	0.0312
FBtr0086670	812	271	263	377	100	136	476	457	415	222	155	189	318.92	449	189	0.418	-1.257	1.07694538791554e-06	4.5483162880669e-05	0.0422	0.052
FBtr0081008	1038	170	220	436	81	94	608	287	347	256	126	130	292.43	414	171	0.41	-1.286	1.13716528003482e-06	4.78009827924495e-05	0.0435	0.0542
FBtr0074842	1462	425	571	729	198	307	857	717	901	428	307	426	606.05	825	387	0.469	-1.092	1.14338774284167e-06	4.79499866769691e-05	0.0334	0.0371
FBtr0084659	937	316	360	349	167	202	549	533	568	205	259	280	399.12	550	248	0.446	-1.165	1.36663788091814e-06	5.67804745559193e-05	0.0375	0.0461
FBtr0344824	764	49	188	119	37	9	448	83	297	70	57	12	161.14	276	46	0.173	-2.531	1.37378747727147e-06	5.69453989710653e-05	0.1635	0.0732
FBtr0088337	68	34	63	12	16	13	40	57	99	7	25	18	41.09	65	17	0.238	-2.073	1.37757715514646e-06	5.69706099704564e-05	0.088	0.0951
FBtr0076525	1992	741	873	1128	441	499	1167	1251	1377	663	684	692	972.4	1265	680	0.538	-0.893	1.60019313052565e-06	6.57216935511991e-05	0.0233	0.0302
FBtr0075927	1237	524	463	453	306	263	725	885	731	266	474	365	574.24	780	368	0.462	-1.115	1.70243867169674e-06	6.97610281328912e-05	0.0358	0.0382
FBtr0086975	8764	3239	4056	4820	2218	2448	5135	5468	6399	2833	3439	3395	4445.02	5667	3222	0.568	-0.817	1.72401446732933e-06	7.04838517499229e-05	0.0205	0.026
FBtr0073393	53	16	22	9	5	7	31	27	35	5	8	10	19.25	31	8	0.233	-2.104	1.84987255101295e-06	7.51148929047365e-05	0.0605	0.0756
FBtr0305968	2045	474	520	1350	198	239	1198	800	820	794	307	331	708.48	939	477	0.472	-1.082	1.85452934554885e-06	7.51336131012291e-05	0.0337	0.0344
FBtr0085382	56	23	17	15	5	4	33	39	27	9	8	6	20.1	33	8	0.234	-2.094	1.91291802819161e-06	7.71500520964577e-05	0.0629	0.0772
FBtr0080617	2064	932	1297	1071	611	743	1209	1573	2046	630	947	1031	1239.42	1609	869	0.538	-0.895	1.92680211483631e-06	7.75353830794918e-05	0.0241	0.0279
FBtr0305668	1106	264	265	384	131	157	648	446	418	226	203	218	359.74	504	216	0.433	-1.207	1.94562734835977e-06	7.81173742759604e-05	0.041	0.0487
FBtr0336759	1328	446	496	372	251	324	778	753	783	219	389	449	561.81	771	352	0.437	-1.195	2.23386519326156e-06	8.90909220840416e-05	0.0416	0.0386
FBtr0111032	2457	365	416	1533	191	175	1440	616	656	901	296	243	692.03	904	480	0.486	-1.04	2.34721203536733e-06	9.31962880650173e-05	0.0315	0.0348
FBtr0079667	2811	468	456	890	291	305	1647	790	719	523	451	423	759	1052	466	0.471	-1.086	2.58927415476592e-06	0.000101903587449216	0.0349	0.0334
FBtr0078915	1729	518	658	839	320	386	1013	874	1038	493	496	535	741.74	975	508	0.521	-0.941	2.85153282419486e-06	0.000111005213658385	0.0269	0.0338
FBtr0308201	1727	252	191	480	123	123	1012	425	301	282	191	171	397.03	579	215	0.406	-1.302	2.88922931830898e-06	0.000112228697186462	0.0489	0.046
FBtr0299524	1015	280	247	407	138	134	595	473	390	239	214	186	349.36	486	213	0.441	-1.181	2.91027085932228e-06	0.000112801342592823	0.0408	0.0495
FBtr0072967	213	78	74	59	30	27	125	132	117	35	47	37	81.98	125	40	0.315	-1.667	2.96538168602358e-06	0.00011444200399057	0.0706	0.0943
FBtr0072410	102	65	48	37	16	10	60	110	76	22	25	14	50.94	82	20	0.258	-1.952	3.00907484240917e-06	0.000115878501511873	0.0896	0.0981
FBtr0302693	237	554	182	102	88	63	139	935	287	60	136	87	274.17	454	94	0.243	-2.039	3.1367312327758e-06	0.000120277186692326	0.1181	0.0569
FBtr0339764	6895	1678	1408	4222	931	885	4040	2833	2222	2482	1444	1227	2374.5	3032	1718	0.556	-0.846	3.61762125899281e-06	0.000136668236043848	0.0231	0.0249
FBtr0302513	1083	376	394	450	207	248	635	635	622	265	321	344	470.07	631	310	0.488	-1.036	4.11956316394964e-06	0.000153685453285096	0.033	0.0423
FBtr0077235	647	172	156	178	64	99	379	290	246	105	99	137	209.46	305	114	0.375	-1.417	4.257057987546e-06	0.000158155886686694	0.0587	0.0648
FBtr0304993	931	390	384	282	198	263	546	658	606	166	307	365	441.21	603	279	0.44	-1.183	4.30973430432373e-06	0.000159781391692598	0.043	0.0438
FBtr0308629	257	151	92	73	42	51	151	255	145	43	65	71	121.57	184	60	0.32	-1.643	4.5681008874867e-06	0.000169010294612034	0.0771	0.0837
FBtr0088550	11390	3632	4829	6176	2416	3026	6674	6131	7619	3630	3746	4197	5332.93	6808	3858	0.566	-0.821	4.64197649622369e-06	0.000171036775962711	0.0226	0.0268
FBtr0307521	2212	398	338	999	217	230	1296	672	533	587	336	319	624	834	414	0.51	-0.971	5.29339615404558e-06	0.000192655519944561	0.0297	0.0365
FBtr0082947	5627	1596	935	2752	717	700	3297	2694	1475	1618	1112	971	1861.14	2489	1234	0.497	-1.01	5.31782585225186e-06	0.0001927658047293	0.034	0.0254
FBtr0110932	1521	467	535	884	252	304	891	788	844	520	391	422	642.61	841	444	0.526	-0.927	5.53133399463755e-06	0.000199696769842691	0.0275	0.0361
FBtr0073487	3493	233	368	318	158	155	2047	393	581	187	245	215	611.27	1007	216	0.277	-1.851	5.59524934584026e-06	0.000201597847154852	0.098	0.0368
FBtr0074301	5827	2301	2654	3080	1612	1853	3414	3884	4187	1810	2500	2570	3061	3828	2293	0.593	-0.753	5.90190718844315e-06	0.000210949006034833	0.0193	0.0249
FBtr0083252	601	130	108	173	63	40	352	219	170	102	98	55	166.14	247	85	0.351	-1.511	5.9493322516194e-06	0.000211798593697313	0.0674	0.0724
FBtr0333362	3086	653	607	1598	415	315	1808	1102	958	939	643	437	981.33	1289	673	0.522	-0.937	6.22319888918256e-06	0.000219800438872963	0.0289	0.0301
FBtr0085146	693	74	226	78	41	74	406	125	357	46	64	103	183.27	296	71	0.238	-2.072	7.20189252931984e-06	0.000253866711658524	0.1272	0.0692
FBtr0302615	1058	372	311	326	219	155	620	628	491	192	340	215	414.13	580	249	0.422	-1.245	7.34667170087838e-06	0.000258461395181983	0.0503	0.0452
FBtr0087534	2372	582	496	1293	321	319	1390	982	783	760	498	442	809.19	1052	567	0.538	-0.895	7.915419363401e-06	0.000276838700274261	0.0268	0.0325
FBtr0310438	458	189	199	203	86	91	268	319	314	119	133	126	213.38	300	126	0.422	-1.244	8.01687987307051e-06	0.000279296241025435	0.0484	0.0644
FBtr0330390	693	218	356	391	108	104	406	368	562	230	167	144	312.88	445	180	0.402	-1.314	8.1668719173926e-06	0.000283969272669416	0.0555	0.0526
FBtr0100282	1184	361	304	526	192	175	694	609	480	309	298	243	438.74	594	283	0.478	-1.065	8.95951187962739e-06	0.000305596150911405	0.0375	0.0438
FBtr0335520	124	79	48	43	17	22	73	133	76	25	26	31	60.65	94	27	0.299	-1.739	8.98028403441851e-06	0.000305722331186944	0.0827	0.0983
FBtr0308626	945	272	337	386	173	165	554	459	532	227	268	229	378.1	515	241	0.467	-1.097	9.19155819086089e-06	0.000311729607052549	0.0396	0.0475
FBtr0082025	3255	1078	1581	1857	686	919	1907	1820	2494	1092	1064	1275	1608.56	2074	1144	0.552	-0.857	9.26921887152784e-06	0.000313769191554724	0.0258	0.0261
FBtr0080262	281	137	128	89	63	52	165	231	202	52	98	72	136.67	199	74	0.364	-1.457	9.93335358216568e-06	0.000334984110349983	0.0657	0.0798
FBtr0085715	1476	453	568	874	241	319	865	765	896	514	374	442	642.6	842	443	0.525	-0.93	1.00028350943418e-05	0.000336693172996952	0.0294	0.0361
FBtr0343633	499	484	197	210	107	136	292	817	311	123	166	189	316.37	473	159	0.348	-1.524	1.04523700508018e-05	0.000351164334896262	0.078	0.0525
FBtr0343424	515	149	145	257	56	60	302	252	229	151	87	83	183.86	261	107	0.402	-1.314	1.12066104041736e-05	0.000373699762583869	0.0546	0.0691
FBtr0345114	1562	383	336	632	220	225	915	647	530	371	341	312	519.44	697	341	0.498	-1.006	1.1236355821607e-05	0.000373995211333674	0.0343	0.0401
FBtr0339234	800	357	250	484	107	121	469	603	394	284	166	168	347.35	489	206	0.412	-1.279	1.18110829976072e-05	0.000392395293577277	0.0547	0.0497
FBtr0308634	356	302	153	99	88	120	209	510	241	58	136	166	220.15	320	120	0.357	-1.486	1.27929354576511e-05	0.000421108630956172	0.0738	0.0636
FBtr0300612	1690	449	442	877	275	269	990	758	697	515	426	373	626.77	815	438	0.539	-0.891	1.30901112418375e-05	0.000430100223867127	0.0275	0.0365
FBtr0085249	1046	363	315	470	179	210	613	613	497	276	278	291	427.96	574	282	0.49	-1.028	1.32530872309219e-05	0.000433862948892356	0.0363	0.0444
FBtr0073527	656	144	117	129	67	70	384	243	185	76	104	97	181.48	271	92	0.348	-1.524	1.32978098159141e-05	0.000434532628418931	0.0738	0.0695
FBtr0346863	192251	26636	41674	87324	18315	18640	112654	44963	65752	51328	28399	25853	54824.71	74456	35193	0.478	-1.064	1.34326668454298e-05	0.000438139827324429	0.0421	0.0474
FBtr0331931	84	40	56	38	10	11	49	68	88	22	16	15	43.03	68	18	0.276	-1.858	1.3617927157695e-05	0.000442570275159428	0.0905	0.0963
FBtr0100199	242	99	67	47	38	34	142	167	106	28	59	47	91.39	138	45	0.306	-1.707	1.42866229148922e-05	0.000462467853612026	0.0891	0.0919
FBtr0079321	3086	1021	1313	1476	729	882	1808	1724	2072	868	1130	1223	1470.78	1868	1074	0.569	-0.814	1.43737972456984e-05	0.000463768625727424	0.0241	0.0266
FBtr0308633	264	148	110	87	48	63	155	250	174	51	74	87	131.84	193	71	0.364	-1.457	1.54963078443176e-05	0.000496408559155985	0.069	0.0811
FBtr0089937	127	44	50	43	10	21	74	74	79	25	16	29	49.58	76	23	0.312	-1.68	1.56405317237922e-05	0.000499289282076062	0.077	0.0981
FBtr0077910	539	317	396	228	185	218	316	535	625	134	287	302	366.5	492	241	0.478	-1.064	1.59208454782614e-05	0.000507285729500405	0.0394	0.0484
FBtr0339956	1641	453	382	1021	197	238	962	765	603	600	305	330	594.11	777	412	0.516	-0.956	1.63309585806001e-05	0.000518507934934054	0.0323	0.0374
FBtr0301504	2817	1079	930	1047	608	805	1651	1821	1467	615	943	1116	1269.01	1646	891	0.526	-0.926	1.64208825144435e-05	0.000520440253426797	0.0313	0.0277
FBtr0301651	232	102	65	71	36	26	136	172	103	42	56	36	90.72	137	45	0.324	-1.624	1.75583918320991e-05	0.000553553032636265	0.0833	0.092
FBtr0344179	483	289	243	176	128	164	283	488	383	103	198	227	280.61	385	176	0.443	-1.173	1.77914889017875e-05	0.00055991597849615	0.0479	0.0559
FBtr0082096	250	65	51	52	28	22	146	110	80	31	43	31	73.53	112	35	0.309	-1.693	1.88497375988576e-05	0.000589078972395713	0.0861	0.096
FBtr0302498	220	170	103	110	40	34	129	287	163	65	62	47	125.37	193	58	0.314	-1.671	1.94343181837751e-05	0.000606289783478851	0.092	0.0828
FBtr0100462	2055	728	787	1324	425	499	1204	1229	1242	778	659	692	967.35	1225	710	0.579	-0.788	2.2118214012821e-05	0.000685243699528696	0.0232	0.0303
FBtr0332120	2753	790	694	1501	484	494	1613	1334	1095	882	750	685	1059.94	1347	772	0.576	-0.797	2.22565659843292e-05	0.000686057026654555	0.0239	0.0293
FBtr0080306	1549	308	348	729	173	229	908	520	549	428	268	318	498.5	659	338	0.52	-0.943	2.26675481961085e-05	0.000697436057642123	0.0322	0.0409
FBtr0084963	1745	760	466	958	222	378	1023	1283	735	563	344	524	745.38	1014	477	0.469	-1.094	2.27815770065713e-05	0.000699742194608356	0.0451	0.0337
FBtr0082208	1504	607	500	953	295	301	881	1025	789	560	457	417	688.32	898	478	0.531	-0.914	2.31921199793333e-05	0.000711132350119728	0.0311	0.0349
FBtr0335406	37	35	15	13	5	4	22	59	24	8	8	6	20.9	35	7	0.226	-2.148	2.40257606684199e-05	0.000735434694511787	0.1044	0.0766
FBtr0329997	5075	1305	1108	2470	633	1002	2974	2203	1748	1452	982	1390	1791.33	2308	1275	0.56	-0.837	2.44680173186478e-05	0.000747694174274789	0.0272	0.0256
FBtr0070179	8594	3113	4033	4730	2235	2733	5036	5255	6363	2780	3466	3791	4448.37	5551	3346	0.599	-0.739	2.5033761977451e-05	0.000762380230833699	0.0216	0.026
