Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0299837	7472	3412	2556	22736	7856	7227	3756	5246	3612	11453	10863	8784	7285.62	4205	10367	2.467	1.302	6.041	1.53339234399772e-09	1.46379992223167e-07	0.032	0.0487	0.0333	0.0333	TRUE	0.5682
FBtr0085987	13	5	5	100	50	46	7	8	7	50	69	56	32.79	7	58	8.333	3.059	6.035	1.58753090298303e-09	1.50009582533143e-07	0	1.6251	0.1037	0.1037	TRUE	0.1915
FBtr0082452	11155	3113	3020	22048	6454	7641	5607	4786	4268	11107	8925	9287	7329.82	4887	9773	1.999	0.999	6.014	1.80726067946058e-09	1.69909886606862e-07	0.0165	0.0486	0.0197	0.0197	TRUE	0.2042
FBtr0077008	1653	471	710	3465	1418	1357	831	724	1003	1745	1961	1649	1318.99	853	1785	2.093	1.066	5.999	1.98012175502273e-09	1.85225962159539e-07	0.0163	0.0809	0.0218	0.0218	TRUE	0.2736
FBtr0308232	378	138	146	731	331	350	190	212	206	368	458	425	309.97	203	417	2.058	1.041	5.988	2.12691224110927e-09	1.950368047697e-07	0.0068	0.209	0.0178	0.0178	TRUE	0.1335
FBtr0344288	0	0	0	238	29	71	0	0	0	120	40	86	41.05	0	82	434.703	8.764	5.971	2.35983330848587e-09	2.15334789399335e-07	0.3021	1.3064	0.5464	0.5464	TRUE	0.0939
FBtr0342890	0	0	0	79	61	58	0	0	0	40	84	70	32.44	0	65	341.202	8.414	5.969	2.38922323796429e-09	2.1695312475466e-07	0.1425	1.642	0.4243	0.4243	TRUE	0.1646
FBtr0071849	286	129	155	934	483	557	144	198	219	470	668	677	396.08	187	605	3.251	1.701	5.96	2.52519753404731e-09	2.28187146098498e-07	0.0414	0.1726	0.0548	0.0548	TRUE	0.5056
FBtr0076496	427	157	210	1095	440	601	215	241	297	552	608	730	440.55	251	630	2.52	1.333	5.944	2.78495015991723e-09	2.50443706409948e-07	0.0203	0.1594	0.0332	0.0332	TRUE	0.2746
FBtr0472696	277	179	103	1474	916	1480	139	275	146	743	1267	1799	728	187	1270	6.819	2.77	5.94	2.85405257647249e-09	2.5542398418767e-07	0.1665	0.1128	0.1532	0.1532	TRUE	0.0788
FBtr0331507	428	120	121	774	278	308	215	184	171	390	384	374	286.55	190	383	1.993	0.995	5.904	3.55537880905941e-09	3.1218573835208e-07	0.0036	0.2227	0.0163	0.0163	TRUE	0.173
FBtr0331509	428	120	121	774	278	308	215	184	171	390	384	374	286.55	190	383	1.993	0.995	5.904	3.55537880905941e-09	3.1218573835208e-07	0.0036	0.2227	0.0163	0.0163	TRUE	0.173
FBtr0086676	954	259	324	1559	530	680	480	398	458	785	733	826	613.38	445	781	1.748	0.806	5.893	3.78201816111346e-09	3.30527080136747e-07	0.0036	0.1262	0.0116	0.0116	TRUE	0.0914
FBtr0080979	967	338	375	1490	563	631	486	520	530	751	779	767	638.61	512	766	1.5	0.585	5.878	4.15064055252581e-09	3.57704508728092e-07	0	0.1228	0.0054	0.0054	TRUE	0.0279
FBtr0089716	472	201	158	1132	596	568	237	309	223	570	824	690	475.72	256	695	2.712	1.439	5.843	5.12441944714604e-09	4.39590175154947e-07	0.0286	0.1507	0.0408	0.0408	TRUE	0.1131
FBtr0308644	0	0	0	108	47	30	0	0	0	54	65	36	25.98	0	52	274.242	8.099	5.806	6.40645140331278e-09	5.44548369281587e-07	0.0558	2.0402	0.3927	0.3927	TRUE	0.127
FBtr0345429	103	35	32	253	114	116	52	54	45	127	158	141	96.15	50	142	2.802	1.487	5.76	8.38977625519274e-09	7.02777514641826e-07	0	0.5815	0.0338	0.0338	TRUE	0.0994
FBtr0113380	0	0	0	71	44	42	0	0	0	36	61	51	24.61	0	49	258.818	8.016	5.753	8.74479937516187e-09	7.26716251645706e-07	0.0615	2.1512	0.3884	0.3884	TRUE	0.1277
FBtr0299564	173	75	75	455	199	241	87	115	106	229	275	293	184.26	103	266	2.608	1.383	5.739	9.53080186554105e-09	7.8502600321702e-07	0.0148	0.3233	0.0345	0.0345	TRUE	0.231
FBtr0072102	120	58	56	394	190	224	60	89	79	198	263	272	160.35	76	244	3.243	1.697	5.72	1.06669058996254e-08	8.67093682626757e-07	0.0289	0.3653	0.054	0.054	TRUE	0.4053
FBtr0342806	47	0	49	3888	2989	1991	24	0	69	1959	4133	2420	1434.09	31	2837	91.746	6.52	5.718	1.07758561683766e-08	8.7214157641013e-07	1.5053	0.0777	0.9182	0.9182	TRUE	2.2086
FBtr0111065	2	0	2	109	86	42	1	0	3	55	119	51	38.12	1	75	60.686	5.923	5.717	1.08448825131662e-08	8.73928519405144e-07	0.2005	1.4036	0.3663	0.3663	TRUE	2.1906
FBtr0071911	3503	1222	1127	5000	1864	2082	1761	1879	1593	2519	2578	2531	2143.15	1744	2543	1.457	0.543	5.674	1.39127569669481e-08	1.08142168366728e-06	0.0027	0.0658	0.0061	0.0061	TRUE	0.066
FBtr0112888	677	226	278	1157	495	528	340	347	393	583	684	642	498.28	360	636	1.767	0.821	5.676	1.37979857529386e-08	1.08142168366728e-06	0.0047	0.1457	0.0127	0.0127	TRUE	0.069
FBtr0336659	47	15	22	213	195	272	24	23	31	107	270	331	130.89	26	236	9.106	3.187	5.674	1.39300316069396e-08	1.08142168366728e-06	0.1732	0.4382	0.2035	0.2035	TRUE	0.2594
FBtr0344560	47	15	22	213	195	272	24	23	31	107	270	331	130.89	26	236	9.106	3.187	5.674	1.39300316069396e-08	1.08142168366728e-06	0.1732	0.4382	0.2035	0.2035	TRUE	0.2594
FBtr0088681	2552	854	999	4090	1969	2146	1283	1313	1412	2060	2723	2608	1899.8	1336	2464	1.843	0.882	5.646	1.64518666443912e-08	1.26550205613778e-06	0.0121	0.0689	0.017	0.017	TRUE	0.2537
FBtr0343571	4689	1922	1546	8638	3390	3905	2357	2955	2185	4351	4688	4746	3546.97	2499	4595	1.84	0.879	5.638	1.72358585659903e-08	1.31336038770811e-06	0.0137	0.0562	0.0172	0.0172	TRUE	0.3043
FBtr0076935	77	26	23	202	84	95	39	40	33	102	116	115	74.09	37	111	2.969	1.57	5.614	1.97156786468085e-08	1.47986837907395e-06	0	0.7423	0.0377	0.0377	TRUE	0.0668
FBtr0075942	1261	532	424	2741	927	1059	634	818	599	1381	1282	1287	1000.11	684	1317	1.931	0.949	5.583	2.36226551389572e-08	1.74936663178578e-06	0.0123	0.0934	0.0196	0.0196	TRUE	0.3327
FBtr0078136	150	45	54	317	124	159	75	69	76	160	171	193	124.22	73	175	2.357	1.237	5.575	2.4738674934469e-08	1.82019934349858e-06	0	0.4595	0.0253	0.0253	TRUE	0.0893
FBtr0072506	862	534	544	4224	1432	1679	433	821	769	2128	1980	2041	1361.95	674	2050	3.048	1.608	5.554	2.79053911738475e-08	2.03709355569087e-06	0.0558	0.0797	0.0593	0.0593	TRUE	1.2016
FBtr0079199	75	43	26	330	156	144	38	66	37	166	216	175	116.25	47	186	4.019	2.007	5.498	3.84619164637795e-08	2.74317461675577e-06	0.0378	0.4881	0.0813	0.0813	TRUE	0.8167
FBtr0075492	2390	748	907	3494	1397	1767	1201	1150	1282	1760	1932	2148	1578.76	1211	1947	1.606	0.683	5.462	4.71375407054078e-08	3.32373227360291e-06	0.0055	0.0744	0.0105	0.0105	TRUE	0.0991
FBtr0088659	780	295	264	1385	522	530	392	454	373	698	722	644	547.06	406	688	1.698	0.764	5.459	4.79866231258401e-08	3.37083392259439e-06	0.0031	0.1364	0.012	0.012	TRUE	0.1067
FBtr0080592	48	19	35	263	133	149	24	29	49	132	184	181	100.05	34	166	4.92	2.299	5.454	4.91543582836992e-08	3.43988112575587e-06	0.0607	0.5605	0.1085	0.1085	TRUE	0.8991
FBtr0087820	37	11	19	165	63	62	19	17	27	83	87	75	51.33	21	82	3.989	1.996	5.432	5.56814117355759e-08	3.86757268454383e-06	0	1.0531	0.0655	0.0655	TRUE	0.2511
FBtr0080171	0	0	0	113	57	23	0	0	0	57	79	28	27.28	0	55	287.949	8.17	5.422	5.90402450981025e-08	4.05547661439549e-06	0.2532	1.9445	0.6269	0.6269	TRUE	0.0954
FBtr0074777	0	1	0	70	66	57	0	2	0	35	91	69	32.89	1	65	173.942	7.442	5.421	5.9397065918259e-08	4.06498669878085e-06	0	1.6201	0.4831	0.4831	TRUE	0.5861
FBtr0075541	172	39	41	612	158	170	86	60	58	308	218	207	156.29	68	244	3.55	1.828	5.375	7.65285505737818e-08	5.161518003373e-06	0.0455	0.3737	0.0732	0.0732	TRUE	0.6209
