Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0073296	353	143	143	219	58	86	177	220	202	110	80	105	149.07	200	98	0.499	-1.003	-4.068	4.75030487202992e-05	0.00166529049327376	0.0113	0.3898	0.036	0.036	TRUE	0.2183
FBtr0075927	2090	788	723	588	405	438	1050	1211	1022	296	560	532	778.72	1094	463	0.422	-1.246	-4.061	4.88812106116798e-05	0.00170717398787321	0.0596	0.1082	0.0662	0.0662	TRUE	1.2103
FBtr0081684	2924	1013	877	1935	520	679	1470	1557	1239	975	719	825	1130.92	1422	840	0.592	-0.757	-4.06	4.90701008380651e-05	0.00171056166123704	0.0169	0.0874	0.0241	0.0241	TRUE	0.2434
FBtr0343424	518	159	158	260	58	62	260	244	223	131	80	75	169.11	242	95	0.398	-1.329	-4.058	4.94043399947799e-05	0.00171899399813613	0.044	0.3486	0.0697	0.0697	TRUE	1.1944
FBtr0345204	1296	482	358	634	263	208	651	741	506	319	364	253	472.37	633	312	0.493	-1.021	-4.05	5.11214653729416e-05	0.00177211560133577	0.03	0.1514	0.0432	0.0432	TRUE	0.2012
FBtr0089484	1338	262	311	100	1	3	673	403	440	50	1	4	261.71	505	18	0.037	-4.739	-4.045	5.22422192358436e-05	0.00179988025983914	1.1947	0.2399	0.9606	0.9606	TRUE	16.4551
FBtr0100282	1248	373	299	584	221	235	627	573	423	294	306	286	418.12	541	295	0.544	-0.879	-4.045	5.23091711293567e-05	0.00179988025983914	0.0194	0.1657	0.0312	0.0312	TRUE	0.4176
FBtr0071602	199	1	165	0	0	0	100	2	233	0	0	0	55.79	112	0	0.002	-9.325	-4.042	5.30242792985355e-05	0.00182111985081594	3.9976	0.9721	2.8306	2.8306	TRUE	0.07
FBtr0085858	2026	632	709	1608	537	610	1018	972	1002	810	743	741	880.99	997	765	0.768	-0.38	-4.039	5.37317548834447e-05	0.00183863348741787	0	0.1005	0.0052	0.0052	TRUE	0.0359
FBtr0302938	658	214	263	159	7	36	331	329	372	80	10	44	194.16	344	45	0.131	-2.93	-4.038	5.39135655424991e-05	0.00184146976619013	0.3793	0.3089	0.3664	0.3664	TRUE	3.483
FBtr0073531	295	104	162	148	61	52	148	160	229	75	84	63	126.54	179	74	0.415	-1.269	-4.033	5.50520793173204e-05	0.00186665656920204	0.031	0.4518	0.0614	0.0614	TRUE	0.6032
FBtr0332046	1666	345	330	455	56	120	837	530	466	229	77	146	381.11	611	151	0.248	-2.013	-4.029	5.60795091862718e-05	0.00189459176679211	0.1734	0.1778	0.1756	0.1756	TRUE	1.5339
FBtr0086629	11476	3536	4548	9107	3037	3653	5768	5436	6427	4588	4200	4440	5143.15	5877	4409	0.751	-0.414	-4.028	5.61883302358273e-05	0.00189482928865928	0.0044	0.0516	0.0074	0.0074	TRUE	0.0808
FBtr0073286	2878	941	779	1656	607	722	1447	1447	1101	834	839	878	1090.88	1332	850	0.638	-0.648	-4.02	5.81857198768939e-05	0.00195158049641149	0.0114	0.0891	0.0177	0.0177	TRUE	0.2702
FBtr0071582	30378	10042	9268	22612	7298	8032	15269	15439	13098	11391	10092	9762	12508.31	14602	10415	0.713	-0.487	-4.019	5.83741235468819e-05	0.00195437825508131	0.0073	0.0457	0.0105	0.0105	TRUE	0.099
FBtr0088447	302	116	123	192	57	59	152	178	174	97	79	72	125.2	168	83	0.499	-1.004	-4.014	5.96001073348555e-05	0.00198827239791816	0.01	0.4562	0.0357	0.0357	TRUE	0.2753
FBtr0086060	4230	1343	1278	3010	1084	1231	2126	2065	1806	1516	1499	1496	1751.39	1999	1504	0.752	-0.412	-4.011	6.0519063797462e-05	0.0020153173033806	0.0032	0.0712	0.007	0.007	TRUE	0.0846
FBtr0340273	406	161	121	207	68	92	204	248	171	104	94	112	155.45	208	103	0.5	-1.001	-4.009	6.10731946179716e-05	0.00202291373276431	0.0125	0.3755	0.0374	0.0374	TRUE	0.139
FBtr0452130	406	161	121	207	68	92	204	248	171	104	94	112	155.45	208	103	0.5	-1.001	-4.009	6.10731946179716e-05	0.00202291373276431	0.0125	0.3755	0.0374	0.0374	TRUE	0.139
FBtr0303225	1005	349	316	443	232	230	505	537	447	223	321	280	385.3	496	275	0.55	-0.863	-4.007	6.15511488472056e-05	0.00203512368701728	0.0178	0.1763	0.0304	0.0304	TRUE	0.3342
FBtr0084863	404	129	152	244	97	89	203	198	215	123	134	108	163.57	205	122	0.593	-0.755	-4.006	6.18734552562427e-05	0.00204215313757971	0	0.3589	0.0188	0.0188	TRUE	0.0808
FBtr0071114	1537	481	434	855	358	347	773	739	613	431	495	422	578.81	708	449	0.632	-0.663	-4.003	6.25760545505293e-05	0.00206032280450635	0.0092	0.1312	0.0178	0.0178	TRUE	0.1586
FBtr0087431	1159	496	515	541	310	257	583	763	728	273	429	312	514.41	691	338	0.488	-1.035	-3.996	6.43120875859467e-05	0.00211141007127407	0.0351	0.1425	0.046	0.046	TRUE	0.6096
FBtr0087306	5078	1767	1986	3760	1591	1617	2552	2717	2807	1894	2200	1965	2355.84	2692	2020	0.75	-0.415	-3.994	6.4878581518756e-05	0.00212252160803452	0.0036	0.0636	0.0073	0.0073	TRUE	0.0724
FBtr0079321	3085	1022	1315	1476	732	884	1551	1571	1858	744	1012	1074	1301.73	1660	943	0.567	-0.818	-3.991	6.58861321146343e-05	0.00214793406184574	0.0215	0.0814	0.0294	0.0294	TRUE	0.4248
FBtr0070582	457	147	173	308	107	118	230	226	244	155	148	143	191.12	233	149	0.641	-0.642	-3.986	6.71632056649626e-05	0.0021819250845607	0	0.3132	0.0131	0.0131	TRUE	0.0186
FBtr0088996	1224	400	548	306	185	278	615	615	774	154	256	338	458.75	668	249	0.372	-1.428	-3.984	6.76301314251906e-05	0.00219326637017408	0.0797	0.1547	0.0896	0.0896	TRUE	0.8665
FBtr0085373	5533	1916	2325	3865	1542	1902	2781	2946	3286	1947	2132	2312	2567.24	3004	2130	0.709	-0.496	-3.94	8.14276645190121e-05	0.00259995879077429	0.0067	0.0618	0.011	0.011	TRUE	0.0814
FBtr0306233	1089	143	312	218	100	112	547	220	441	110	138	136	265.39	403	128	0.316	-1.66	-3.932	8.42887734168644e-05	0.00268211199513663	0.1069	0.2372	0.123	0.123	TRUE	0.2335
FBtr0073777	9137	3061	3130	7290	2805	3233	4593	4706	4423	3672	3879	3929	4200.4	4574	3827	0.836	-0.259	-3.929	8.52812177641332e-05	0.00270906120935041	8e-04	0.0539	0.0029	0.0029	TRUE	0.016
FBtr0073269	6696	1365	1405	2490	456	517	3366	2099	1986	1254	631	628	1660.5	2484	838	0.338	-1.566	-3.926	8.65497060620401e-05	0.00274467253551086	0.1236	0.0728	0.1139	0.1139	TRUE	2.2901
FBtr0086516	3149	1078	1039	1986	864	956	1583	1657	1468	1000	1195	1162	1344.26	1569	1119	0.711	-0.491	-3.922	8.76657537832707e-05	0.00277533674604691	0.0056	0.0802	0.0105	0.0105	TRUE	0.1089
FBtr0310034	393	124	111	195	46	51	198	191	157	98	64	62	128.14	182	75	0.416	-1.266	-3.919	8.89508267344988e-05	0.00281123877701646	0.0337	0.4467	0.0654	0.0654	TRUE	0.8557
FBtr0113011	428	197	121	132	10	20	215	303	171	66	14	24	132.27	230	35	0.155	-2.69	-3.918	8.92227180398316e-05	0.0028150523666296	0.3033	0.434	0.3227	0.3227	TRUE	1.3203
FBtr0343095	11	36	36	0	0	0	6	55	51	0	0	0	18.63	37	0	0.005	-7.736	-3.917	8.97024204311209e-05	0.00282062593973871	1.4217	2.8291	1.7957	1.7957	TRUE	3.5783
FBtr0086584	5091	1423	1454	2324	1067	1280	2559	2188	2055	1171	1475	1556	1833.89	2267	1401	0.617	-0.698	-3.902	9.52238202474465e-05	0.00297235363978761	0.0163	0.0698	0.0224	0.0224	TRUE	0.2553
FBtr0321285	1617	526	482	1048	320	313	813	809	681	528	442	380	608.91	768	450	0.588	-0.766	-3.899	9.65998179587829e-05	0.00300703279482064	0.0156	0.1268	0.0259	0.0259	TRUE	0.2818
FBtr0083189	20979	6561	7041	14088	6090	6559	10545	10087	9951	7097	8421	7972	9012.01	10194	7830	0.768	-0.382	-3.876	0.00010616086809093	0.00327182874091501	0.004	0.0473	0.0069	0.0069	TRUE	0.0829
FBtr0083600	342	121	145	175	80	90	172	186	205	88	111	109	145.17	188	103	0.544	-0.878	-3.874	0.000106969952793708	0.00329131515909896	0.0076	0.3992	0.0291	0.0291	TRUE	0.1953
FBtr0335025	4828	2107	1346	2919	843	961	2427	3239	1902	1470	1166	1168	1895.39	2523	1268	0.503	-0.991	-3.846	0.000120244446616983	0.00365146879898067	0.0443	0.0689	0.0472	0.0472	TRUE	0.1927
FBtr0072366	5860	1631	1689	3581	1426	1424	2945	2507	2387	1804	1972	1731	2224.4	2613	1836	0.701	-0.512	-3.832	0.00012712811698061	0.00384170437921113	0.0079	0.0649	0.0124	0.0124	TRUE	0.1533
FBtr0083707	2128	628	739	1326	518	665	1070	965	1044	668	716	808	878.66	1026	731	0.709	-0.495	-3.818	0.000134277165333402	0.00403156360109883	0.005	0.1006	0.0109	0.0109	TRUE	0.1013
