Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0038020	1949	498	643	2755	695	872	980	779	916	1407	973	1067	1020.46	892	1149	1.283	0.359	3.3	0.000968407419687343	0.00822009678307378	0.0079	0.0071	0.0074	0.0074	TRUE	NA
FBgn0001987	897	358	338	1170	452	562	451	560	482	597	633	688	568.49	498	639	1.29	0.367	3.291	0.000998113715037944	0.00844845316848597	0.0019	0.0094	0.0071	0.0071	TRUE	NA
FBgn0031220	5391	1545	1583	7180	2029	2098	2712	2416	2256	3667	2840	2568	2743.19	2461	3025	1.222	0.289	3.29	0.00100331033260719	0.00847964563488247	0.0048	0.0054	0.0051	0.0051	TRUE	NA
FBgn0039219	685	216	274	809	375	415	345	338	390	413	525	508	419.82	358	482	1.331	0.412	3.289	0.00100458935018727	0.00847964563488247	0.0039	0.0111	0.0088	0.0088	TRUE	NA
FBgn0031263	2615	835	1021	3243	1137	1396	1315	1306	1455	1656	1592	1709	1505.49	1359	1652	1.218	0.284	3.284	0.0010226491967683	0.00861579565590442	0.0017	0.0062	0.0047	0.0047	TRUE	NA
FBgn0034403	99	26	45	225	55	79	50	41	64	115	77	97	73.86	52	96	1.886	0.916	3.284	0.00102213379664318	0.00861579565590442	0.0302	0.0432	0.0398	0.0398	TRUE	NA
FBgn0030545	466	143	195	577	251	332	234	224	278	295	351	406	298.06	245	351	1.41	0.496	3.282	0.00103003523241679	0.00866994273840574	0.0102	0.0139	0.0128	0.0128	TRUE	NA
FBgn0015926	465	186	210	667	319	285	234	291	299	341	447	349	326.69	275	379	1.385	0.47	3.282	0.00103205626527101	0.00867887315167432	0.008	0.0131	0.0115	0.0115	TRUE	NA
FBgn0029915	499	180	258	810	294	345	251	282	368	414	412	422	357.95	300	416	1.406	0.491	3.281	0.00103607192296279	0.0087045447802822	0.0148	0.0123	0.0131	0.0131	TRUE	NA
FBgn0002284	2644	972	1148	3143	1377	1501	1330	1520	1636	1605	1928	1837	1642.7	1495	1790	1.197	0.26	3.28	0.00103913423766122	0.00872216667451941	3e-04	0.0061	0.0039	0.0039	TRUE	NA
FBgn0284221	473	191	206	613	276	333	238	299	294	313	386	408	322.87	277	369	1.332	0.413	3.273	0.00106438469481902	0.00890929411218882	0	0.0132	0.0082	0.0082	TRUE	NA
FBgn0030361	211	55	81	309	108	147	106	86	115	158	151	180	132.75	102	163	1.579	0.659	3.272	0.00106857236688982	0.00893607233735797	0.0055	0.0259	0.0208	0.0208	TRUE	NA
FBgn0052677	120	27	24	191	54	65	60	42	34	98	76	80	64.91	45	85	1.844	0.882	3.257	0.00112578466903472	0.00938846255357367	0	0.0485	0.0343	0.0343	TRUE	NA
FBgn0260746	1910	692	846	2416	934	1189	961	1082	1206	1234	1308	1455	1207.56	1083	1332	1.234	0.304	3.253	0.00114135426144	0.00949203544012659	0.0031	0.0067	0.0054	0.0054	TRUE	NA
FBgn0283427	115645	45516	42318	135309	61308	62119	58171	71190	60310	69097	85826	76033	70104.44	63224	76985	1.216	0.283	3.248	0.0011614351336058	0.00965015956598938	0.0074	0.0044	0.0054	0.0054	TRUE	NA
FBgn0035932	42	5	17	86	39	36	21	8	24	44	55	44	32.63	18	48	2.603	1.38	3.247	0.00116681318382665	0.00967705613008524	0.0745	0.0923	0.0893	0.0893	TRUE	NA
FBgn0039108	420	141	124	740	189	202	211	221	177	378	265	247	249.71	203	297	1.463	0.549	3.244	0.00117806249108466	0.00976139772631104	0.0163	0.0158	0.016	0.016	TRUE	NA
FBgn0036893	267	96	92	390	139	173	134	150	131	199	195	212	170.18	138	202	1.462	0.548	3.241	0.00119075401424348	0.00985752407395703	0	0.0212	0.0142	0.0142	TRUE	NA
FBgn0036353	578	249	261	885	338	374	291	389	372	452	473	458	405.84	351	461	1.337	0.418	3.226	0.00125634981853368	0.0103625933937449	0.0054	0.0114	0.0095	0.0095	TRUE	NA
FBgn0035608	6875	2051	1993	10843	2475	2806	3458	3208	2840	5537	3465	3435	3657.14	3169	4146	1.281	0.357	3.217	0.00129581914617514	0.0106396049785861	0.015	0.0051	0.0085	0.0085	TRUE	NA
FBgn0035410	573	212	187	697	310	347	288	332	267	356	434	425	350.16	296	405	1.358	0.442	3.215	0.00130422095560568	0.0106951845655311	0.0058	0.0125	0.0105	0.0105	TRUE	NA
FBgn0000524	1499	516	535	1756	772	767	754	807	762	897	1081	939	873.3	774	972	1.25	0.322	3.198	0.00138479600128571	0.011247579381512	0.0032	0.0076	0.0061	0.0061	TRUE	NA
FBgn0037759	456	172	206	595	254	336	229	269	294	304	356	411	310.44	264	357	1.349	0.432	3.197	0.0013874353498952	0.0112589008644996	0	0.0136	0.0097	0.0097	TRUE	NA
FBgn0039465	754	294	302	1135	383	435	379	460	430	580	536	532	486.28	423	549	1.313	0.393	3.193	0.00140663636581157	0.0113942587338142	0.0058	0.0102	0.0087	0.0087	TRUE	NA
FBgn0024992	2980	1180	1289	3341	1548	1856	1499	1846	1837	1706	2167	2272	1887.75	1727	2048	1.181	0.24	3.185	0.00144745158218988	0.0116830020562469	4e-04	0.0058	0.0035	0.0035	TRUE	NA
FBgn0034914	5930	1869	2043	6209	2626	3128	2983	2923	2912	3171	3676	3829	3248.87	2939	3559	1.204	0.268	3.185	0.00144631297346336	0.0116830020562469	0.0045	0.0052	0.0048	0.0048	TRUE	NA
FBgn0031490	1445	582	696	1687	831	972	727	910	992	861	1163	1190	973.93	876	1071	1.218	0.284	3.18	0.00147527372947097	0.0118969442590701	0	0.0073	0.0047	0.0047	TRUE	NA
FBgn0267828	1919	783	867	2227	1029	1250	965	1225	1236	1137	1441	1530	1255.55	1142	1369	1.197	0.259	3.167	0.00153877947492203	0.012375948801864	0	0.0066	0.004	0.004	TRUE	NA
FBgn0000346	152	47	44	205	85	113	76	74	63	105	119	138	95.78	71	121	1.666	0.737	3.166	0.00154798740517736	0.0124278917786886	0.01	0.0343	0.0273	0.0273	TRUE	NA
FBgn0014127	1793	604	645	2326	808	863	902	945	919	1188	1131	1056	1023.51	922	1125	1.224	0.292	3.165	0.0015521993561944	0.0124396118616998	0.0016	0.0071	0.0051	0.0051	TRUE	NA
FBgn0040765	3429	1030	893	4455	1249	1436	1725	1611	1273	2275	1748	1758	1731.6	1536	1927	1.252	0.324	3.164	0.00155539987692215	0.0124542204494032	0.0087	0.006	0.0069	0.0069	TRUE	NA
FBgn0004432	13003	4312	5776	16729	6335	7167	6541	6744	8232	8543	8868	8772	7950.05	7172	8728	1.22	0.286	3.161	0.00157218764014636	0.0125775011211709	0.0074	0.0047	0.0058	0.0058	TRUE	NA
